#Department of Transport Western Australia, Oceanographic Services
#THIS IS RAW DATA ONLY#
#Data File Name: FBV_Oct_2023_Well2.txt
#Location: Fremantle Fishing Boat Harbour
#The data spans from  (YYYY-MM-DD HH:MM:SS) 2023-10-03 01:05:00 to 2023-10-31 23:15:00
#Station Status: Current
#Lat: -32.065543   Long: 115.748067 (GDA2020)
#Time Zone: Australian Western Standard Time
#Vertical Datum: LWM Fremantle 1949, which is 2.753m below Benchmark DMH 098
#National Station ID: 
#Site Description: 14 Capo d'Orlando Drive, located on walkway, inside Marine Operations compound.
#Tide Gauge Sensor: 2 Guided Wire Microwave Radar Gauge in environment tube Ø150mm.Two separate tubes
#Sensor Details: Vegaflex 61 with Ø4mm cable.
#Bad or Unavailable Data Value:   -9999 
#Contact Email:  tides@transport.wa.gov.au 
#Unit of Height Observations: cm    Sampling Rate (min):5
#
H(cm),YYYYMMDD.hhmm/
  100,20231022.0515/
   99,20231022.0520/
   96,20231022.0525/
   94,20231022.0530/
   97,20231022.0535/
   96,20231022.0540/
   96,20231022.0545/
   95,20231022.0550/
   90,20231022.0555/
   94,20231022.0600/
  103,20231022.0605/
   96,20231022.0610/
   85,20231022.0615/
   88,20231022.0620/
   98,20231022.0625/
   96,20231022.0630/
   88,20231022.0635/
   88,20231022.0640/
   90,20231022.0645/
   90,20231022.0650/
   87,20231022.0655/
   82,20231022.0700/
   81,20231022.0705/
   85,20231022.0710/
   89,20231022.0715/
   84,20231022.0720/
   81,20231022.0725/
   89,20231022.0730/
   94,20231022.0735/
   83,20231022.0740/
   78,20231022.0745/
   87,20231022.0750/
   82,20231022.0755/
   73,20231022.0800/
   78,20231022.0805/
   86,20231022.0810/
   85,20231022.0815/
   78,20231022.0820/
   78,20231022.0825/
   84,20231022.0830/
   79,20231022.0835/
   72,20231022.0840/
   81,20231022.0845/
   86,20231022.0850/
   73,20231022.0855/
   67,20231022.0900/
   73,20231022.0905/
   78,20231022.0910/
   71,20231022.0915/
   67,20231022.0920/
   69,20231022.0925/
   74,20231022.0930/
   67,20231022.0935/
   61,20231022.0940/
   63,20231022.0945/
   69,20231022.0950/
   66,20231022.0955/
   70,20231022.1000/
   74,20231022.1005/
   69,20231022.1010/
   61,20231022.1015/
   65,20231022.1020/
   67,20231022.1025/
   64,20231022.1030/
   66,20231022.1035/
   69,20231022.1040/
   66,20231022.1045/
   64,20231022.1050/
   68,20231022.1055/
   67,20231022.1100/
   61,20231022.1105/
   55,20231022.1110/
   61,20231022.1115/
   70,20231022.1120/
   66,20231022.1125/
   57,20231022.1130/
   60,20231022.1135/
   65,20231022.1140/
   65,20231022.1145/
   57,20231022.1150/
   54,20231022.1155/
   60,20231022.1200/
   64,20231022.1205/
   60,20231022.1210/
   59,20231022.1215/
   60,20231022.1220/
   61,20231022.1225/
   62,20231022.1230/
   63,20231022.1235/
   62,20231022.1240/
   59,20231022.1245/
   56,20231022.1250/
   57,20231022.1255/
   59,20231022.1300/
   57,20231022.1305/
   54,20231022.1310/
   55,20231022.1315/
   62,20231022.1320/
   61,20231022.1325/
   60,20231022.1330/
   58,20231022.1335/
   56,20231022.1340/
   51,20231022.1345/
   54,20231022.1350/
   58,20231022.1355/
   54,20231022.1400/
   54,20231022.1405/
   60,20231022.1410/
   61,20231022.1415/
   52,20231022.1420/
   49,20231022.1425/
   52,20231022.1430/
   60,20231022.1435/
   60,20231022.1440/
   55,20231022.1445/
   56,20231022.1450/
   63,20231022.1455/
   62,20231022.1500/
   58,20231022.1505/
   59,20231022.1510/
   61,20231022.1515/
   61,20231022.1520/
   60,20231022.1525/
   61,20231022.1530/
   64,20231022.1535/
   66,20231022.1540/
   66,20231022.1545/
   64,20231022.1550/
   65,20231022.1555/
   65,20231022.1600/
   64,20231022.1605/
   64,20231022.1610/
   66,20231022.1615/
   68,20231022.1620/
   67,20231022.1625/
   66,20231022.1630/
   67,20231022.1635/
   67,20231022.1640/
   66,20231022.1645/
   66,20231022.1650/
   69,20231022.1655/
   68,20231022.1700/
   67,20231022.1705/
   68,20231022.1710/
   69,20231022.1715/
   69,20231022.1720/
   71,20231022.1725/
   74,20231022.1730/
   74,20231022.1735/
   74,20231022.1740/
   76,20231022.1745/
   78,20231022.1750/
   76,20231022.1755/
   71,20231022.1800/
   73,20231022.1805/
   78,20231022.1810/
   78,20231022.1815/
   74,20231022.1820/
   72,20231022.1825/
   77,20231022.1830/
   79,20231022.1835/
   76,20231022.1840/
   75,20231022.1845/
   76,20231022.1850/
   77,20231022.1855/
   76,20231022.1900/
   76,20231022.1905/
   77,20231022.1910/
   79,20231022.1915/
   80,20231022.1920/
   81,20231022.1925/
   81,20231022.1930/
   81,20231022.1935/
   80,20231022.1940/
   82,20231022.1945/
   83,20231022.1950/
   83,20231022.1955/
   85,20231022.2000/
   85,20231022.2005/
   85,20231022.2010/
   86,20231022.2015/
   88,20231022.2020/
   87,20231022.2025/
   86,20231022.2030/
   88,20231022.2035/
   90,20231022.2040/
   87,20231022.2045/
   86,20231022.2050/
   87,20231022.2055/
   90,20231022.2100/
   90,20231022.2105/
   87,20231022.2110/
   88,20231022.2115/
   92,20231022.2120/
   91,20231022.2125/
   90,20231022.2130/
   91,20231022.2135/
   91,20231022.2140/
   92,20231022.2145/
   90,20231022.2150/
   89,20231022.2155/
   88,20231022.2200/
   89,20231022.2205/
   91,20231022.2210/
   89,20231022.2215/
   88,20231022.2220/
   90,20231022.2225/
   95,20231022.2230/
   94,20231022.2235/
   93,20231022.2240/
   93,20231022.2245/
   91,20231022.2250/
   90,20231022.2255/
   92,20231022.2300/
   92,20231022.2305/
   89,20231022.2310/
   91,20231022.2315/
   94,20231022.2320/
   93,20231022.2325/
   91,20231022.2330/
   94,20231022.2335/
   96,20231022.2340/
   95,20231022.2345/
   95,20231022.2350/
   96,20231022.2355/
   94,20231023.0000/
   94,20231023.0005/
   95,20231023.0010/
   94,20231023.0015/
   92,20231023.0020/
   93,20231023.0025/
   98,20231023.0030/
   98,20231023.0035/
   94,20231023.0040/
   95,20231023.0045/
   97,20231023.0050/
   96,20231023.0055/
   93,20231023.0100/
   95,20231023.0105/
   95,20231023.0110/
   91,20231023.0115/
   93,20231023.0120/
   96,20231023.0125/
   96,20231023.0130/
   95,20231023.0135/
   98,20231023.0140/
   99,20231023.0145/
   97,20231023.0150/
   97,20231023.0155/
   99,20231023.0200/
   96,20231023.0205/
   92,20231023.0210/
   96,20231023.0215/
   99,20231023.0220/
   97,20231023.0225/
   95,20231023.0230/
   99,20231023.0235/
   99,20231023.0240/
   96,20231023.0245/
   94,20231023.0250/
   97,20231023.0255/
   95,20231023.0300/
   93,20231023.0305/
   96,20231023.0310/
   96,20231023.0315/
   91,20231023.0320/
   93,20231023.0325/
   97,20231023.0330/
   95,20231023.0335/
   90,20231023.0340/
   92,20231023.0345/
   95,20231023.0350/
   94,20231023.0355/
   91,20231023.0400/
   94,20231023.0405/
   96,20231023.0410/
   95,20231023.0415/
   94,20231023.0420/
   94,20231023.0425/
   93,20231023.0430/
   93,20231023.0435/
   94,20231023.0440/
   93,20231023.0445/
   92,20231023.0450/
   92,20231023.0455/
   94,20231023.0500/
   94,20231023.0505/
   93,20231023.0510/
   93,20231023.0515/
   93,20231023.0520/
   92,20231023.0525/
   90,20231023.0530/
   88,20231023.0535/
   88,20231023.0540/
   89,20231023.0545/
   87,20231023.0550/
   86,20231023.0555/
   85,20231023.0600/
   85,20231023.0605/
   85,20231023.0610/
   86,20231023.0615/
   85,20231023.0620/
   85,20231023.0625/
   85,20231023.0630/
   84,20231023.0635/
   84,20231023.0640/
   83,20231023.0645/
   83,20231023.0650/
   84,20231023.0655/
   82,20231023.0700/
   80,20231023.0705/
   79,20231023.0710/
   80,20231023.0715/
   83,20231023.0720/
   81,20231023.0725/
   77,20231023.0730/
   79,20231023.0735/
   83,20231023.0740/
   81,20231023.0745/
   77,20231023.0750/
   76,20231023.0755/
   76,20231023.0800/
   75,20231023.0805/
   74,20231023.0810/
   73,20231023.0815/
   72,20231023.0820/
   71,20231023.0825/
   71,20231023.0830/
   72,20231023.0835/
   72,20231023.0840/
   70,20231023.0845/
   71,20231023.0850/
   73,20231023.0855/
   74,20231023.0900/
   71,20231023.0905/
   69,20231023.0910/
   68,20231023.0915/
   68,20231023.0920/
   67,20231023.0925/
   66,20231023.0930/
   64,20231023.0935/
   62,20231023.0940/
   62,20231023.0945/
   63,20231023.0950/
   63,20231023.0955/
   61,20231023.1000/
   59,20231023.1005/
   60,20231023.1010/
   61,20231023.1015/
   59,20231023.1020/
   57,20231023.1025/
   57,20231023.1030/
   56,20231023.1035/
   55,20231023.1040/
   54,20231023.1045/
   55,20231023.1050/
   54,20231023.1055/
   54,20231023.1100/
   54,20231023.1105/
   53,20231023.1110/
   53,20231023.1115/
   55,20231023.1120/
   56,20231023.1125/
   55,20231023.1130/
   54,20231023.1135/
   53,20231023.1140/
   52,20231023.1145/
   49,20231023.1150/
   48,20231023.1155/
   49,20231023.1200/
   49,20231023.1205/
   45,20231023.1210/
   44,20231023.1215/
   45,20231023.1220/
   45,20231023.1225/
   42,20231023.1230/
   41,20231023.1235/
   42,20231023.1240/
   41,20231023.1245/
   40,20231023.1250/
   39,20231023.1255/
   39,20231023.1300/
   39,20231023.1305/
   38,20231023.1310/
   36,20231023.1315/
   38,20231023.1320/
   41,20231023.1325/
   40,20231023.1330/
   39,20231023.1335/
   39,20231023.1340/
   39,20231023.1345/
   42,20231023.1350/
   43,20231023.1355/
   42,20231023.1400/
   40,20231023.1405/
   44,20231023.1410/
   49,20231023.1415/
   45,20231023.1420/
   40,20231023.1425/
   41,20231023.1430/
   43,20231023.1435/
   42,20231023.1440/
   39,20231023.1445/
   37,20231023.1450/
   39,20231023.1455/
   42,20231023.1500/
   41,20231023.1505/
   40,20231023.1510/
   41,20231023.1515/
   43,20231023.1520/
   46,20231023.1525/
   46,20231023.1530/
   45,20231023.1535/
   45,20231023.1540/
   46,20231023.1545/
   45,20231023.1550/
   47,20231023.1555/
   47,20231023.1600/
   47,20231023.1605/
   49,20231023.1610/
   51,20231023.1615/
   50,20231023.1620/
   50,20231023.1625/
   53,20231023.1630/
   54,20231023.1635/
   53,20231023.1640/
   52,20231023.1645/
   53,20231023.1650/
   56,20231023.1655/
   56,20231023.1700/
   53,20231023.1705/
   54,20231023.1710/
   57,20231023.1715/
   58,20231023.1720/
   57,20231023.1725/
   57,20231023.1730/
   58,20231023.1735/
   58,20231023.1740/
   57,20231023.1745/
   59,20231023.1750/
   61,20231023.1755/
   60,20231023.1800/
   58,20231023.1805/
   59,20231023.1810/
   62,20231023.1815/
   64,20231023.1820/
   64,20231023.1825/
   64,20231023.1830/
   64,20231023.1835/
   64,20231023.1840/
   64,20231023.1845/
   63,20231023.1850/
   63,20231023.1855/
   64,20231023.1900/
   66,20231023.1905/
   66,20231023.1910/
   65,20231023.1915/
   65,20231023.1920/
   67,20231023.1925/
   68,20231023.1930/
   68,20231023.1935/
   67,20231023.1940/
   68,20231023.1945/
   69,20231023.1950/
   69,20231023.1955/
   69,20231023.2000/
   70,20231023.2005/
   70,20231023.2010/
   70,20231023.2015/
   69,20231023.2020/
   70,20231023.2025/
   71,20231023.2030/
   71,20231023.2035/
   70,20231023.2040/
   69,20231023.2045/
   71,20231023.2050/
   73,20231023.2055/
   73,20231023.2100/
   71,20231023.2105/
   70,20231023.2110/
   72,20231023.2115/
   74,20231023.2120/
   72,20231023.2125/
   69,20231023.2130/
   71,20231023.2135/
   73,20231023.2140/
   74,20231023.2145/
   72,20231023.2150/
   72,20231023.2155/
   74,20231023.2200/
   73,20231023.2205/
   73,20231023.2210/
   74,20231023.2215/
   74,20231023.2220/
   72,20231023.2225/
   71,20231023.2230/
   73,20231023.2235/
   75,20231023.2240/
   75,20231023.2245/
   74,20231023.2250/
   76,20231023.2255/
   76,20231023.2300/
   75,20231023.2305/
   75,20231023.2310/
   76,20231023.2315/
   75,20231023.2320/
   75,20231023.2325/
   77,20231023.2330/
   77,20231023.2335/
   75,20231023.2340/
   75,20231023.2345/
   75,20231023.2350/
   74,20231023.2355/
   73,20231024.0000/
   74,20231024.0005/
   77,20231024.0010/
   76,20231024.0015/
   74,20231024.0020/
   74,20231024.0025/
   77,20231024.0030/
   76,20231024.0035/
   76,20231024.0040/
   77,20231024.0045/
   78,20231024.0050/
   77,20231024.0055/
   76,20231024.0100/
   77,20231024.0105/
   78,20231024.0110/
   77,20231024.0115/
   78,20231024.0120/
   78,20231024.0125/
   77,20231024.0130/
   75,20231024.0135/
   77,20231024.0140/
   78,20231024.0145/
   77,20231024.0150/
   75,20231024.0155/
   76,20231024.0200/
   76,20231024.0205/
   74,20231024.0210/
   73,20231024.0215/
   75,20231024.0220/
   76,20231024.0225/
   74,20231024.0230/
   73,20231024.0235/
   75,20231024.0240/
   78,20231024.0245/
   78,20231024.0250/
   77,20231024.0255/
   76,20231024.0300/
   79,20231024.0305/
   80,20231024.0310/
   80,20231024.0315/
   80,20231024.0320/
   80,20231024.0325/
   81,20231024.0330/
   83,20231024.0335/
   81,20231024.0340/
   80,20231024.0345/
   81,20231024.0350/
   83,20231024.0355/
   83,20231024.0400/
   82,20231024.0405/
   81,20231024.0410/
   83,20231024.0415/
   84,20231024.0420/
   81,20231024.0425/
   78,20231024.0430/
   78,20231024.0435/
   80,20231024.0440/
   80,20231024.0445/
   79,20231024.0450/
   78,20231024.0455/
   80,20231024.0500/
   81,20231024.0505/
   81,20231024.0510/
   81,20231024.0515/
   81,20231024.0520/
   83,20231024.0525/
   83,20231024.0530/
   80,20231024.0650/
   78,20231024.0655/
   77,20231024.0700/
   77,20231024.0705/
   76,20231024.0710/
   75,20231024.0715/
   75,20231024.0720/
   76,20231024.0725/
   74,20231024.0730/
   72,20231024.0735/
   74,20231024.0740/
   77,20231024.0745/
   75,20231024.0805/
   71,20231024.0810/
   70,20231024.0815/
   73,20231024.0820/
   75,20231024.0825/
   72,20231024.0830/
   71,20231024.0835/
   71,20231024.0840/
   71,20231024.0845/
   71,20231024.0905/
   72,20231024.0910/
   73,20231024.0915/
   73,20231024.0920/
   70,20231024.0925/
   69,20231024.0930/
   72,20231024.0935/
   71,20231024.0940/
   68,20231024.0945/
   66,20231024.0950/
   68,20231024.0955/
   68,20231024.1000/
   64,20231024.1005/
   61,20231024.1010/
   63,20231024.1015/
   64,20231024.1020/
   61,20231024.1025/
   57,20231024.1030/
   57,20231024.1035/
   58,20231024.1040/
   59,20231024.1045/
   57,20231024.1050/
   54,20231024.1055/
   53,20231024.1100/
   55,20231024.1105/
   57,20231024.1110/
   54,20231024.1115/
   51,20231024.1120/
   53,20231024.1125/
   56,20231024.1130/
   54,20231024.1135/
   49,20231024.1140/
   48,20231024.1145/
   53,20231024.1150/
   55,20231024.1155/
   51,20231024.1200/
   52,20231024.1205/
   55,20231024.1210/
   55,20231024.1215/
   49,20231024.1220/
   45,20231024.1225/
   45,20231024.1230/
   47,20231024.1235/
   47,20231024.1240/
   45,20231024.1245/
   42,20231024.1250/
   43,20231024.1255/
   49,20231024.1300/
   49,20231024.1305/
   44,20231024.1310/
   41,20231024.1315/
   45,20231024.1320/
   47,20231024.1325/
   41,20231024.1330/
   37,20231024.1335/
   39,20231024.1340/
   42,20231024.1345/
   41,20231024.1350/
   38,20231024.1355/
   38,20231024.1400/
   38,20231024.1405/
   39,20231024.1410/
   42,20231024.1415/
   41,20231024.1420/
   39,20231024.1425/
   39,20231024.1430/
   83,20231025.0720/
   83,20231025.0725/
   85,20231025.0730/
   85,20231025.0735/
   82,20231025.0740/
   83,20231025.0745/
   86,20231025.0750/
   86,20231025.0755/
   84,20231025.0800/
   86,20231025.0805/
   87,20231025.0810/
   86,20231025.0815/
   84,20231025.0820/
   84,20231025.0825/
   86,20231025.0830/
   85,20231025.0905/
   83,20231025.0910/
   81,20231025.0915/
   81,20231025.0920/
   83,20231025.0925/
   82,20231025.0930/
   79,20231025.0935/
   81,20231025.0940/
   85,20231025.0945/
   83,20231025.0950/
   80,20231025.0955/
   80,20231025.1000/
   82,20231025.1005/
   81,20231025.1010/
   78,20231025.1015/
   77,20231025.1020/
   77,20231025.1025/
   75,20231025.1030/
   75,20231025.1035/
   75,20231025.1040/
   74,20231025.1045/
   73,20231025.1050/
   74,20231025.1055/
   75,20231025.1100/
   71,20231025.1105/
   69,20231025.1110/
   68,20231025.1115/
   69,20231025.1120/
   68,20231025.1125/
   67,20231025.1130/
   67,20231025.1135/
   66,20231025.1140/
   66,20231025.1145/
   66,20231025.1150/
   65,20231025.1155/
   65,20231025.1200/
   66,20231025.1205/
   66,20231025.1210/
   64,20231025.1215/
   63,20231025.1220/
   65,20231025.1225/
   66,20231025.1230/
   64,20231025.1235/
   64,20231025.1240/
   65,20231025.1245/
   64,20231025.1250/
   62,20231025.1255/
   61,20231025.1300/
   60,20231025.1305/
   61,20231025.1310/
   62,20231025.1315/
   63,20231025.1320/
   60,20231025.1325/
   59,20231025.1330/
   62,20231025.1335/
   62,20231025.1340/
   59,20231025.1345/
   58,20231025.1350/
   59,20231025.1355/
   60,20231025.1400/
   59,20231025.1405/
   58,20231025.1410/
   58,20231025.1415/
   59,20231025.1420/
   62,20231025.1425/
   60,20231025.1430/
   58,20231025.1435/
   59,20231025.1440/
   62,20231025.1445/
   60,20231025.1450/
   57,20231025.1455/
   59,20231025.1500/
   63,20231025.1505/
   62,20231025.1510/
   60,20231025.1515/
   62,20231025.1520/
   65,20231025.1525/
   66,20231025.1530/
   64,20231025.1535/
   65,20231025.1540/
   66,20231025.1545/
   66,20231025.1550/
   68,20231025.1555/
   69,20231025.1600/
   68,20231025.1605/
   68,20231025.1610/
   71,20231025.1615/
   73,20231025.1620/
   72,20231025.1625/
   72,20231025.1630/
   73,20231025.1635/
   73,20231025.1640/
   72,20231025.1645/
   72,20231025.1650/
   74,20231025.1655/
   76,20231025.1700/
   76,20231025.1705/
   77,20231025.1710/
   76,20231025.1715/
   76,20231025.1720/
   77,20231025.1725/
   80,20231025.1730/
   80,20231025.1735/
   78,20231025.1740/
   77,20231025.1745/
   79,20231025.1750/
   82,20231025.1755/
   84,20231025.1800/
   81,20231025.1805/
   80,20231025.1810/
   84,20231025.1815/
   88,20231025.1820/
   88,20231025.1825/
   87,20231025.1830/
   85,20231025.1835/
   86,20231025.1840/
   88,20231025.1845/
   88,20231025.1850/
   87,20231025.1855/
   86,20231025.1900/
   88,20231025.1905/
   90,20231025.1910/
   91,20231025.1915/
   90,20231025.1920/
   86,20231025.1925/
   87,20231025.1930/
   93,20231025.1935/
   94,20231025.1940/
   89,20231025.1945/
   88,20231025.1950/
   91,20231025.1955/
   94,20231025.2000/
   93,20231025.2005/
   91,20231025.2010/
   91,20231025.2015/
   93,20231025.2020/
   94,20231025.2025/
   94,20231025.2030/
   91,20231025.2035/
   90,20231025.2040/
   91,20231025.2045/
   92,20231025.2050/
   89,20231025.2055/
   87,20231025.2100/
   88,20231025.2105/
   89,20231025.2110/
   89,20231025.2115/
   89,20231025.2120/
   88,20231025.2125/
   88,20231025.2130/
   91,20231025.2135/
   92,20231025.2140/
   89,20231025.2145/
   87,20231025.2150/
   87,20231025.2155/
   89,20231025.2200/
   90,20231025.2205/
   90,20231025.2210/
   89,20231025.2215/
   90,20231025.2220/
   91,20231025.2225/
   92,20231025.2230/
   92,20231025.2235/
   91,20231025.2240/
   91,20231025.2245/
   91,20231025.2250/
   90,20231025.2255/
   88,20231025.2300/
   73,20231026.0235/
   75,20231026.0240/
   76,20231026.0245/
   76,20231026.0250/
   77,20231026.0255/
   77,20231026.0300/
   75,20231026.0305/
   76,20231026.0310/
   77,20231026.0315/
   79,20231026.0320/
   80,20231026.0325/
   82,20231026.0330/
   84,20231026.0335/
   83,20231026.0340/
   80,20231026.0345/
   80,20231026.0350/
   82,20231026.0355/
   82,20231026.0400/
   81,20231026.0405/
   80,20231026.0410/
   82,20231026.0415/
   84,20231026.0420/
   84,20231026.0425/
   84,20231026.0430/
   83,20231026.0435/
   82,20231026.0440/
   83,20231026.0445/
   83,20231026.0450/
   81,20231026.0455/
   81,20231026.0500/
   84,20231026.0505/
   87,20231026.0510/
   87,20231026.0515/
   85,20231026.0520/
   85,20231026.0525/
   88,20231026.0530/
   88,20231026.0535/
   87,20231026.0540/
   87,20231026.0545/
   89,20231026.0550/
   89,20231026.0555/
   90,20231026.0600/
   90,20231026.0605/
   90,20231026.0610/
   90,20231026.0615/
   93,20231026.0620/
   94,20231026.0625/
   94,20231026.0630/
   95,20231026.0635/
   93,20231026.0640/
   91,20231026.0645/
   92,20231026.0650/
   94,20231026.0655/
   93,20231026.0700/
   92,20231026.0705/
   92,20231026.0710/
   93,20231026.0715/
   93,20231026.0720/
   92,20231026.0725/
   91,20231026.0730/
   91,20231026.0735/
   93,20231026.0740/
   94,20231026.0745/
   93,20231026.0750/
   91,20231026.0755/
   93,20231026.0800/
   94,20231026.0805/
   94,20231026.0810/
   93,20231026.0815/
   94,20231026.0820/
   96,20231026.0825/
   96,20231026.0830/
   93,20231026.0835/
   92,20231026.0840/
   94,20231026.0845/
   95,20231026.0850/
   95,20231026.0855/
   94,20231026.0900/
   94,20231026.0905/
   94,20231026.0910/
   94,20231026.0915/
   93,20231026.0920/
   93,20231026.0925/
   94,20231026.0930/
   90,20231026.1005/
   92,20231026.1010/
   90,20231026.1015/
   86,20231026.1020/
   87,20231026.1025/
   89,20231026.1030/
   89,20231026.1035/
   85,20231026.1040/
   82,20231026.1045/
   84,20231026.1050/
   84,20231026.1055/
   83,20231026.1100/
   82,20231026.1105/
   80,20231026.1110/
   79,20231026.1115/
   79,20231026.1120/
   79,20231026.1125/
   77,20231026.1130/
   75,20231026.1135/
   77,20231026.1140/
   78,20231026.1145/
   76,20231026.1150/
   76,20231026.1155/
   77,20231026.1200/
   78,20231026.1205/
   77,20231026.1210/
   76,20231026.1215/
   78,20231026.1220/
   79,20231026.1225/
   76,20231026.1230/
   74,20231026.1235/
   75,20231026.1240/
   75,20231026.1245/
   74,20231026.1250/
   73,20231026.1255/
   71,20231026.1300/
   70,20231026.1305/
   69,20231026.1310/
   68,20231026.1315/
   68,20231026.1320/
   66,20231026.1325/
   65,20231026.1330/
   66,20231026.1335/
   65,20231026.1340/
   62,20231026.1345/
   61,20231026.1350/
   62,20231026.1355/
   62,20231026.1400/
   63,20231026.1405/
   64,20231026.1410/
   65,20231026.1415/
   63,20231026.1420/
   61,20231026.1425/
   63,20231026.1430/
   65,20231026.1435/
   65,20231026.1440/
   65,20231026.1445/
   67,20231026.1450/
   67,20231026.1455/
   66,20231026.1500/
   66,20231026.1505/
   69,20231026.1510/
   70,20231026.1515/
   70,20231026.1520/
   70,20231026.1525/
   71,20231026.1530/
   70,20231026.1535/
   70,20231026.1540/
   70,20231026.1545/
   69,20231026.1550/
   68,20231026.1555/
   68,20231026.1600/
   68,20231026.1605/
   68,20231026.1610/
   68,20231026.1615/
   67,20231026.1620/
   66,20231026.1625/
   65,20231026.1630/
   67,20231026.1635/
   68,20231026.1640/
   69,20231026.1645/
   69,20231026.1650/
   71,20231026.1655/
   74,20231026.1700/
   75,20231026.1705/
   75,20231026.1710/
   80,20231026.1715/
   82,20231026.1720/
   78,20231026.1725/
   77,20231026.1730/
   83,20231026.1735/
   84,20231026.1740/
   83,20231026.1745/
   84,20231026.1750/
   85,20231026.1755/
   85,20231026.1800/
   87,20231026.1820/
   85,20231026.1825/
   85,20231026.1830/
   85,20231026.1835/
   85,20231026.1840/
   88,20231026.1845/
   88,20231026.1850/
   86,20231026.1855/
   88,20231026.1900/
   90,20231026.1905/
   89,20231026.1910/
   86,20231026.1915/
   86,20231026.1920/
   91,20231026.1925/
   92,20231026.1930/
   89,20231026.1935/
   88,20231026.1940/
   90,20231026.1945/
   91,20231026.1950/
   90,20231026.1955/
   88,20231026.2000/
   89,20231026.2005/
   91,20231026.2010/
   93,20231026.2015/
   92,20231026.2020/
   90,20231026.2025/
   91,20231026.2030/
   93,20231026.2035/
   92,20231026.2040/
   90,20231026.2045/
   90,20231026.2050/
   91,20231026.2055/
   91,20231026.2100/
   91,20231026.2105/
   90,20231026.2110/
   89,20231026.2115/
   89,20231026.2120/
   89,20231026.2125/
   87,20231026.2130/
   86,20231026.2135/
   88,20231026.2140/
   89,20231026.2145/
   86,20231026.2150/
   84,20231026.2155/
   83,20231026.2200/
   82,20231026.2205/
   81,20231026.2210/
   81,20231026.2215/
   81,20231026.2220/
   79,20231026.2225/
   80,20231026.2230/
   83,20231026.2235/
   82,20231026.2240/
   79,20231026.2245/
   79,20231026.2250/
   79,20231026.2255/
   77,20231026.2300/
   75,20231026.2305/
   75,20231026.2310/
   74,20231026.2315/
   72,20231026.2320/
   72,20231026.2325/
   73,20231026.2330/
   72,20231026.2335/
   70,20231026.2340/
   70,20231026.2345/
   70,20231026.2350/
   68,20231026.2355/
   67,20231027.0000/
   67,20231027.0005/
   68,20231027.0010/
   66,20231027.0015/
   65,20231027.0020/
   65,20231027.0025/
   64,20231027.0030/
   63,20231027.0035/
   63,20231027.0040/
   62,20231027.0045/
   60,20231027.0050/
   59,20231027.0055/
   61,20231027.0100/
   62,20231027.0105/
   60,20231027.0110/
   58,20231027.0115/
   55,20231027.0150/
   55,20231027.0155/
   57,20231027.0200/
   55,20231027.0205/
   52,20231027.0210/
   53,20231027.0215/
   49,20231027.0250/
   48,20231027.0255/
   50,20231027.0300/
   51,20231027.0305/
   50,20231027.0310/
   49,20231027.0315/
   53,20231027.0350/
   53,20231027.0355/
   52,20231027.0400/
   52,20231027.0405/
   53,20231027.0410/
   52,20231027.0415/
   57,20231027.0450/
   57,20231027.0455/
   56,20231027.0500/
   57,20231027.0505/
   57,20231027.0510/
   57,20231027.0515/
   56,20231027.0550/
   57,20231027.0555/
   59,20231027.0600/
   59,20231027.0605/
   58,20231027.0610/
   58,20231027.0615/
   60,20231027.0650/
   61,20231027.0655/
   61,20231027.0700/
   60,20231027.0705/
   60,20231027.0710/
   62,20231027.0715/
   64,20231027.0750/
   65,20231027.0755/
   64,20231027.0800/
   63,20231027.0805/
   66,20231027.0810/
   66,20231027.0815/
   66,20231027.0850/
   69,20231027.0855/
   68,20231027.0900/
   66,20231027.0905/
   68,20231027.0910/
   69,20231027.0915/
   69,20231027.0950/
   68,20231027.0955/
   69,20231027.1000/
   70,20231027.1005/
   70,20231027.1010/
   68,20231027.1015/
   68,20231027.1050/
   67,20231027.1055/
   67,20231027.1100/
   67,20231027.1105/
   65,20231027.1110/
   63,20231027.1115/
   60,20231027.1150/
   61,20231027.1155/
   62,20231027.1200/
   61,20231027.1205/
   59,20231027.1210/
   60,20231027.1215/
   59,20231027.1250/
   60,20231027.1255/
   59,20231027.1300/
   56,20231027.1305/
   56,20231027.1310/
   56,20231027.1315/
   54,20231027.1350/
   53,20231027.1355/
   50,20231027.1400/
   51,20231027.1405/
   52,20231027.1410/
   53,20231027.1415/
   54,20231027.1450/
   54,20231027.1455/
   53,20231027.1500/
   54,20231027.1505/
   54,20231027.1510/
   55,20231027.1515/
   59,20231027.1550/
   58,20231027.1555/
   55,20231027.1600/
   55,20231027.1605/
   57,20231027.1610/
   58,20231027.1615/
   60,20231027.1650/
   60,20231027.1655/
   62,20231027.1700/
   63,20231027.1705/
   62,20231027.1710/
   62,20231027.1715/
   69,20231027.1750/
   69,20231027.1755/
   69,20231027.1800/
   70,20231027.1805/
   72,20231027.1810/
   72,20231027.1815/
   76,20231027.1850/
   76,20231027.1855/
   77,20231027.1900/
   78,20231027.1905/
   76,20231027.1910/
   75,20231027.1915/
   77,20231027.1950/
   77,20231027.1955/
   80,20231027.2000/
   80,20231027.2005/
   78,20231027.2010/
   79,20231027.2015/
   78,20231027.2050/
   79,20231027.2055/
   78,20231027.2100/
