#Department of Transport Western Australia, Oceanographic Services
#THIS IS RAW DATA ONLY#
#Data File Name: FBV_Sep_2023_Well1.txt
#Location: Fremantle Fishing Boat Harbour
#The data spans from  (YYYY-MM-DD HH:MM:SS) 2023-09-01 00:05:00 to 2023-09-26 03:00:00
#Station Status: Current
#Lat: -32.065543   Long: 115.748067 (GDA2020)
#Time Zone: Australian Western Standard Time
#Vertical Datum: LWM Fremantle 1949, which is 2.753m below Benchmark DMH 098
#National Station ID: 
#Site Description: 14 Capo d'Orlando Drive, located on walkway, inside Marine Operations compound.
#Tide Gauge Sensor: 2 Guided Wire Microwave Radar Gauge in environment tube Ø150mm.Two separate tubes
#Sensor Details: Vegaflex 61 with Ø4mm cable.
#Bad or Unavailable Data Value:   -9999 
#Contact Email:  tides@transport.wa.gov.au 
#Unit of Height Observations: cm    Sampling Rate (min):5
#
H(cm),YYYYMMDD.hhmm/
   89,20230917.2200/
   84,20230917.2220/
   89,20230917.2225/
   85,20230917.2230/
   85,20230917.2250/
   88,20230917.2255/
   85,20230917.2300/
   88,20230917.2320/
   83,20230917.2325/
   91,20230917.2330/
   87,20230917.2350/
   88,20230917.2355/
   84,20230918.0000/
   88,20230918.0020/
   84,20230918.0025/
   82,20230918.0030/
   82,20230918.0050/
   75,20230918.0055/
   81,20230918.0100/
   77,20230918.0120/
   77,20230918.0125/
   76,20230918.0130/
   79,20230918.0135/
   73,20230918.0140/
   75,20230918.0145/
   72,20230918.0205/
   73,20230918.0210/
   74,20230918.0215/
   69,20230918.0235/
   67,20230918.0240/
   67,20230918.0245/
   66,20230918.0305/
   66,20230918.0310/
   66,20230918.0315/
   64,20230918.0335/
   60,20230918.0340/
   64,20230918.0345/
   62,20230918.0405/
   63,20230918.0410/
   64,20230918.0415/
   61,20230918.0435/
   59,20230918.0440/
   56,20230918.0445/
   58,20230918.0505/
   59,20230918.0510/
   62,20230918.0515/
   60,20230918.0520/
   60,20230918.0525/
   63,20230918.0530/
   60,20230918.0550/
   63,20230918.0555/
   62,20230918.0600/
   63,20230918.0605/
   63,20230918.0610/
   62,20230918.0615/
   65,20230918.0635/
   65,20230918.0640/
   67,20230918.0645/
   67,20230918.0705/
   67,20230918.0710/
   62,20230918.0715/
   63,20230918.0735/
   69,20230918.0740/
   67,20230918.0745/
   71,20230918.0805/
   68,20230918.0810/
   66,20230918.0815/
   67,20230918.0835/
   69,20230918.0840/
   71,20230918.0845/
   64,20230918.0850/
   65,20230918.0855/
   67,20230918.0900/
   72,20230918.0920/
   70,20230918.0925/
   68,20230918.0930/
   65,20230918.0950/
   70,20230918.0955/
   75,20230918.1000/
   76,20230918.1020/
   71,20230918.1025/
   69,20230918.1030/
   67,20230918.1050/
   73,20230918.1055/
   77,20230918.1100/
   67,20230918.1105/
   68,20230918.1110/
   74,20230918.1115/
   77,20230918.1120/
   74,20230918.1125/
   72,20230918.1130/
   75,20230918.1135/
   77,20230918.1140/
   74,20230918.1145/
   72,20230918.1150/
   74,20230918.1155/
   71,20230918.1200/
   70,20230918.1205/
   72,20230918.1210/
   75,20230918.1215/
   72,20230918.1220/
   75,20230918.1225/
   69,20230918.1230/
   69,20230918.1235/
   70,20230918.1240/
   72,20230918.1245/
   71,20230918.1305/
   71,20230918.1310/
   68,20230918.1315/
   69,20230918.1320/
   66,20230918.1325/
   68,20230918.1330/
   65,20230918.1350/
   69,20230918.1355/
   71,20230918.1400/
   66,20230918.1420/
   68,20230918.1425/
   66,20230918.1430/
   68,20230918.1435/
   63,20230918.1440/
   63,20230918.1445/
   63,20230918.1450/
   66,20230918.1455/
   63,20230918.1500/
   63,20230918.1520/
   56,20230918.1525/
   56,20230918.1530/
   62,20230918.1535/
   61,20230918.1540/
   58,20230918.1545/
   61,20230918.1620/
   59,20230918.1625/
   63,20230918.1630/
   61,20230918.1635/
   62,20230918.1640/
   58,20230918.1645/
   60,20230918.1650/
   63,20230918.1655/
   63,20230918.1700/
   63,20230918.1750/
   64,20230918.1755/
   67,20230918.1800/
   67,20230918.1820/
   67,20230918.1825/
   65,20230918.1830/
   70,20230918.1835/
   72,20230918.1840/
   70,20230918.1845/
   69,20230918.1850/
   75,20230918.1855/
   78,20230918.1900/
   77,20230918.1920/
   72,20230918.1925/
   78,20230918.1930/
   78,20230918.1935/
   78,20230918.1940/
   78,20230918.1945/
   77,20230918.1950/
   80,20230918.1955/
   84,20230918.2000/
   83,20230918.2005/
   85,20230918.2010/
   81,20230918.2015/
   81,20230918.2020/
   83,20230918.2025/
   84,20230918.2030/
   82,20230918.2035/
   83,20230918.2040/
   85,20230918.2045/
   85,20230918.2050/
   88,20230918.2055/
   88,20230918.2100/
   82,20230918.2105/
   83,20230918.2110/
   90,20230918.2115/
   88,20230918.2120/
   85,20230918.2125/
   83,20230918.2130/
   86,20230918.2150/
   89,20230918.2155/
   87,20230918.2200/
   88,20230918.2205/
   90,20230918.2210/
   91,20230918.2215/
   93,20230918.2220/
   90,20230918.2225/
   89,20230918.2230/
   92,20230918.2235/
   92,20230918.2240/
   93,20230918.2245/
   93,20230918.2250/
   92,20230918.2255/
   92,20230918.2300/
   94,20230918.2305/
   93,20230918.2310/
   93,20230918.2315/
   89,20230918.2320/
   92,20230918.2325/
   94,20230918.2330/
   92,20230918.2335/
   93,20230918.2340/
   93,20230918.2345/
   88,20230918.2350/
   89,20230918.2355/
   87,20230919.0000/
   90,20230919.0005/
   89,20230919.0010/
   84,20230919.0015/
   86,20230919.0020/
   93,20230919.0025/
   87,20230919.0030/
   80,20230919.0035/
   79,20230919.0040/
   88,20230919.0045/
   90,20230919.0050/
   82,20230919.0055/
   80,20230919.0100/
   82,20230919.0105/
   82,20230919.0110/
   83,20230919.0115/
   82,20230919.0120/
   79,20230919.0125/
   80,20230919.0130/
   83,20230919.0135/
   83,20230919.0140/
   81,20230919.0145/
   80,20230919.0150/
   77,20230919.0155/
   81,20230919.0200/
   83,20230919.0205/
   81,20230919.0210/
   75,20230919.0215/
   75,20230919.0220/
   75,20230919.0225/
   76,20230919.0230/
   72,20230919.0235/
   71,20230919.0240/
   75,20230919.0245/
   73,20230919.0250/
   66,20230919.0255/
   68,20230919.0300/
   71,20230919.0305/
   69,20230919.0310/
   69,20230919.0315/
   69,20230919.0320/
   65,20230919.0325/
   64,20230919.0330/
   68,20230919.0335/
   67,20230919.0340/
   64,20230919.0345/
   64,20230919.0350/
   67,20230919.0355/
   67,20230919.0400/
   61,20230919.0405/
   59,20230919.0410/
   66,20230919.0415/
   64,20230919.0420/
   61,20230919.0425/
   62,20230919.0430/
   63,20230919.0435/
   63,20230919.0440/
   57,20230919.0445/
   57,20230919.0450/
   57,20230919.0455/
   61,20230919.0500/
   61,20230919.0505/
   63,20230919.0510/
   59,20230919.0515/
   57,20230919.0520/
   57,20230919.0525/
   59,20230919.0530/
   60,20230919.0550/
   59,20230919.0555/
   53,20230919.0600/
   59,20230919.0605/
   59,20230919.0610/
   56,20230919.0615/
   54,20230919.0620/
   58,20230919.0625/
   58,20230919.0630/
   58,20230919.0635/
   58,20230919.0640/
   60,20230919.0645/
   58,20230919.0650/
   59,20230919.0655/
   61,20230919.0700/
   60,20230919.0705/
   58,20230919.0710/
   58,20230919.0715/
   59,20230919.0720/
   60,20230919.0725/
   58,20230919.0730/
   60,20230919.0735/
   59,20230919.0740/
   58,20230919.0745/
   60,20230919.0850/
   61,20230919.0855/
   61,20230919.0900/
   58,20230919.0905/
   59,20230919.0910/
   59,20230919.0915/
   61,20230919.0920/
   59,20230919.0925/
   62,20230919.0930/
   60,20230919.0935/
   59,20230919.0940/
   63,20230919.0945/
   64,20230919.0950/
   61,20230919.0955/
   61,20230919.1000/
   60,20230919.1005/
   64,20230919.1010/
   65,20230919.1015/
   65,20230919.1020/
   63,20230919.1025/
   64,20230919.1030/
   64,20230919.1035/
   64,20230919.1040/
   64,20230919.1045/
   64,20230919.1050/
   63,20230919.1055/
   63,20230919.1100/
   63,20230919.1105/
   64,20230919.1110/
   64,20230919.1115/
   65,20230919.1120/
   65,20230919.1125/
   65,20230919.1130/
   63,20230919.1135/
   60,20230919.1140/
   64,20230919.1145/
   63,20230919.1150/
   63,20230919.1155/
   60,20230919.1200/
   61,20230919.1205/
   65,20230919.1210/
   63,20230919.1215/
   61,20230919.1220/
   63,20230919.1225/
   65,20230919.1230/
   61,20230919.1235/
   61,20230919.1240/
   64,20230919.1245/
   63,20230919.1250/
   61,20230919.1255/
   64,20230919.1300/
   65,20230919.1305/
   63,20230919.1310/
   62,20230919.1315/
   64,20230919.1320/
   66,20230919.1325/
   65,20230919.1330/
   63,20230919.1335/
   60,20230919.1340/
   65,20230919.1345/
   63,20230919.1350/
   64,20230919.1355/
   63,20230919.1400/
   62,20230919.1405/
   62,20230919.1410/
   61,20230919.1415/
   59,20230919.1420/
   58,20230919.1425/
   59,20230919.1430/
   58,20230919.1435/
   60,20230919.1440/
   59,20230919.1445/
   60,20230919.1450/
   59,20230919.1455/
   58,20230919.1500/
   58,20230919.1505/
   60,20230919.1510/
   55,20230919.1515/
   56,20230919.1520/
   60,20230919.1525/
   60,20230919.1530/
   55,20230919.1535/
   61,20230919.1540/
   62,20230919.1545/
   62,20230919.1550/
   54,20230919.1555/
   57,20230919.1600/
   59,20230919.1605/
   60,20230919.1610/
   55,20230919.1615/
   57,20230919.1620/
   61,20230919.1625/
   60,20230919.1630/
   58,20230919.1635/
   59,20230919.1640/
   59,20230919.1645/
   61,20230919.1650/
   60,20230919.1655/
   57,20230919.1700/
   57,20230919.1705/
   62,20230919.1710/
   60,20230919.1715/
   58,20230919.1720/
   60,20230919.1725/
   64,20230919.1730/
   62,20230919.1735/
   62,20230919.1740/
   63,20230919.1745/
   65,20230919.1750/
   65,20230919.1755/
   63,20230919.1800/
   65,20230919.1805/
   68,20230919.1810/
   66,20230919.1815/
   63,20230919.1820/
   67,20230919.1825/
   69,20230919.1830/
   69,20230919.1835/
   66,20230919.1840/
   70,20230919.1845/
   72,20230919.1850/
   73,20230919.1855/
   70,20230919.1900/
   73,20230919.1905/
   71,20230919.1910/
   73,20230919.1915/
   72,20230919.1920/
   74,20230919.1925/
   75,20230919.1930/
   74,20230919.1935/
   72,20230919.1940/
   75,20230919.1945/
   78,20230919.1950/
   75,20230919.1955/
   78,20230919.2000/
   79,20230919.2005/
   80,20230919.2010/
   80,20230919.2015/
   83,20230919.2020/
   85,20230919.2025/
   79,20230919.2030/
   78,20230919.2035/
   82,20230919.2040/
   86,20230919.2045/
   84,20230919.2050/
   77,20230919.2055/
   84,20230919.2100/
   89,20230919.2105/
   85,20230919.2110/
   88,20230919.2115/
   88,20230919.2120/
   87,20230919.2125/
   85,20230919.2130/
   87,20230919.2135/
   86,20230919.2140/
   90,20230919.2145/
   91,20230919.2150/
   89,20230919.2155/
   89,20230919.2200/
   89,20230919.2205/
   90,20230919.2210/
   92,20230919.2215/
   90,20230919.2220/
   86,20230919.2225/
   92,20230919.2230/
   94,20230919.2235/
   89,20230919.2240/
   91,20230919.2245/
   91,20230919.2250/
   91,20230919.2255/
   92,20230919.2300/
   87,20230919.2305/
   90,20230919.2310/
   92,20230919.2315/
   92,20230919.2320/
   90,20230919.2325/
   89,20230919.2330/
   88,20230919.2335/
   90,20230919.2340/
   90,20230919.2345/
   88,20230919.2350/
   91,20230919.2355/
   88,20230920.0000/
   90,20230920.0005/
   90,20230920.0010/
   90,20230920.0015/
   91,20230920.0020/
   90,20230920.0025/
   88,20230920.0030/
   87,20230920.0035/
   86,20230920.0040/
   88,20230920.0045/
   90,20230920.0050/
   87,20230920.0055/
   86,20230920.0100/
   88,20230920.0105/
   88,20230920.0110/
   88,20230920.0115/
   84,20230920.0120/
   85,20230920.0125/
   86,20230920.0130/
   85,20230920.0135/
   83,20230920.0140/
   83,20230920.0145/
   83,20230920.0150/
   83,20230920.0155/
   82,20230920.0200/
   81,20230920.0205/
   81,20230920.0210/
   79,20230920.0215/
   78,20230920.0220/
   85,20230920.0225/
   78,20230920.0230/
   75,20230920.0235/
   73,20230920.0240/
   77,20230920.0245/
   78,20230920.0250/
   75,20230920.0255/
   73,20230920.0300/
   75,20230920.0305/
   77,20230920.0310/
   75,20230920.0315/
   74,20230920.0320/
   71,20230920.0325/
   72,20230920.0330/
   69,20230920.0335/
   70,20230920.0340/
   67,20230920.0345/
   70,20230920.0350/
   67,20230920.0355/
   67,20230920.0400/
   66,20230920.0405/
   65,20230920.0410/
   64,20230920.0415/
   66,20230920.0420/
   62,20230920.0425/
   60,20230920.0430/
   60,20230920.0435/
   63,20230920.0440/
   62,20230920.0445/
   60,20230920.0450/
   58,20230920.0455/
   61,20230920.0500/
   62,20230920.0505/
   61,20230920.0510/
   59,20230920.0515/
   59,20230920.0520/
   59,20230920.0525/
   60,20230920.0530/
   58,20230920.0535/
   59,20230920.0540/
   59,20230920.0545/
   58,20230920.0550/
   55,20230920.0555/
   59,20230920.0600/
   59,20230920.0605/
   60,20230920.0610/
   54,20230920.0615/
   55,20230920.0620/
   58,20230920.0625/
   56,20230920.0630/
   52,20230920.0635/
   56,20230920.0640/
   58,20230920.0645/
   55,20230920.0650/
   53,20230920.0655/
   55,20230920.0700/
   54,20230920.0705/
   52,20230920.0710/
   54,20230920.0715/
   53,20230920.0720/
   54,20230920.0725/
   54,20230920.0730/
   56,20230920.0735/
   57,20230920.0740/
   55,20230920.0745/
   53,20230920.0750/
   55,20230920.0755/
   55,20230920.0800/
   50,20230920.0805/
   50,20230920.0810/
   52,20230920.0815/
   56,20230920.0820/
   54,20230920.0825/
   53,20230920.0830/
   52,20230920.0835/
   55,20230920.0840/
   55,20230920.0845/
   52,20230920.0850/
   54,20230920.0855/
   53,20230920.0900/
   51,20230920.0905/
   53,20230920.0910/
   56,20230920.0915/
   52,20230920.0920/
   52,20230920.0925/
   53,20230920.0930/
   57,20230920.0935/
   56,20230920.0940/
   52,20230920.0945/
   52,20230920.0950/
   54,20230920.0955/
   51,20230920.1000/
   49,20230920.1120/
   53,20230920.1125/
   54,20230920.1130/
   49,20230920.1135/
   49,20230920.1140/
   54,20230920.1145/
   56,20230920.1150/
   53,20230920.1155/
   55,20230920.1200/
   56,20230920.1205/
   58,20230920.1210/
   55,20230920.1215/
   56,20230920.1220/
   57,20230920.1225/
   54,20230920.1230/
   54,20230920.1235/
   55,20230920.1240/
   55,20230920.1245/
   49,20230920.1250/
   51,20230920.1255/
   56,20230920.1300/
   56,20230920.1305/
   51,20230920.1310/
   49,20230920.1315/
   53,20230920.1320/
   54,20230920.1325/
   51,20230920.1330/
   50,20230920.1335/
   50,20230920.1340/
   52,20230920.1345/
   53,20230920.1350/
   50,20230920.1355/
   51,20230920.1400/
   50,20230920.1405/
   53,20230920.1410/
   54,20230920.1415/
   56,20230920.1420/
   54,20230920.1425/
   55,20230920.1430/
   56,20230920.1435/
   58,20230920.1440/
   57,20230920.1445/
   57,20230920.1450/
   57,20230920.1455/
   55,20230920.1500/
   58,20230920.1505/
   59,20230920.1510/
   56,20230920.1515/
   56,20230920.1520/
   57,20230920.1525/
   59,20230920.1530/
   56,20230920.1535/
   55,20230920.1540/
   53,20230920.1545/
   53,20230920.1550/
   52,20230920.1555/
   49,20230920.1600/
   48,20230920.1605/
   50,20230920.1610/
   51,20230920.1615/
   52,20230920.1620/
   49,20230920.1625/
   50,20230920.1630/
   55,20230920.1635/
   55,20230920.1640/
   54,20230920.1645/
   56,20230920.1650/
   57,20230920.1655/
   59,20230920.1700/
   59,20230920.1705/
   60,20230920.1710/
   63,20230920.1715/
   63,20230920.1720/
   61,20230920.1725/
   62,20230920.1730/
   62,20230920.1735/
   62,20230920.1740/
   63,20230920.1745/
   64,20230920.1750/
   61,20230920.1755/
   63,20230920.1800/
   64,20230920.1805/
   63,20230920.1810/
   60,20230920.1815/
   60,20230920.1820/
   60,20230920.1825/
   63,20230920.1830/
   62,20230920.1835/
   60,20230920.1840/
   63,20230920.1845/
   67,20230920.1850/
   65,20230920.1855/
   68,20230920.1900/
   68,20230920.1905/
   69,20230920.1910/
   71,20230920.1915/
   72,20230920.1920/
   69,20230920.1925/
   72,20230920.1930/
   70,20230920.1935/
   73,20230920.1940/
   78,20230920.1945/
   76,20230920.1950/
   75,20230920.1955/
   78,20230920.2000/
   80,20230920.2005/
   79,20230920.2010/
   80,20230920.2015/
   77,20230920.2020/
   80,20230920.2025/
   80,20230920.2030/
   80,20230920.2035/
   81,20230920.2040/
   80,20230920.2045/
   76,20230920.2050/
   79,20230920.2055/
   80,20230920.2100/
   80,20230920.2105/
   80,20230920.2110/
   80,20230920.2115/
   79,20230920.2120/
   81,20230920.2125/
   81,20230920.2130/
   81,20230920.2135/
   81,20230920.2140/
   83,20230920.2145/
   84,20230920.2150/
   82,20230920.2155/
   85,20230920.2200/
   86,20230920.2205/
   89,20230920.2210/
   87,20230920.2215/
   85,20230920.2220/
   89,20230920.2225/
   91,20230920.2230/
   88,20230920.2235/
   90,20230920.2240/
   90,20230920.2245/
   93,20230920.2250/
   95,20230920.2255/
   93,20230920.2300/
   92,20230920.2305/
   95,20230920.2310/
   96,20230920.2315/
   94,20230920.2320/
   95,20230920.2325/
   96,20230920.2330/
   97,20230920.2335/
   94,20230920.2340/
   88,20230920.2345/
   89,20230920.2350/
   92,20230920.2355/
   89,20230921.0000/
   88,20230921.0005/
   87,20230921.0010/
   88,20230921.0015/
   91,20230921.0020/
   87,20230921.0025/
   87,20230921.0030/
   90,20230921.0035/
   86,20230921.0040/
   89,20230921.0045/
   92,20230921.0050/
   90,20230921.0055/
   86,20230921.0100/
   88,20230922.2235/
   91,20230922.2240/
   93,20230922.2245/
   94,20230922.2250/
   92,20230922.2255/
   91,20230922.2300/
   95,20230922.2305/
   95,20230922.2310/
   94,20230922.2315/
   96,20230922.2320/
   95,20230922.2325/
   97,20230922.2330/
  100,20230922.2335/
  100,20230922.2340/
  101,20230922.2345/
  101,20230922.2350/
   99,20230922.2355/
  101,20230923.0000/
  101,20230923.0005/
  103,20230923.0010/
  103,20230923.0015/
  101,20230923.0020/
  101,20230923.0025/
  104,20230923.0030/
  101,20230923.0035/
   98,20230923.0040/
   97,20230923.0045/
   99,20230923.0050/
   97,20230923.0055/
   96,20230923.0100/
   97,20230923.0105/
   97,20230923.0110/
  100,20230923.0115/
  100,20230923.0120/
   97,20230923.0125/
   97,20230923.0130/
   96,20230923.0135/
   97,20230923.0140/
   99,20230923.0145/
   99,20230923.0150/
   98,20230923.0155/
   98,20230923.0200/
  100,20230923.0205/
   99,20230923.0210/
  100,20230923.0215/
  100,20230923.0220/
  102,20230923.0225/
  100,20230923.0230/
   99,20230923.0235/
  100,20230923.0240/
   99,20230923.0245/
   96,20230923.0250/
   96,20230923.0255/
   98,20230923.0300/
  100,20230923.0305/
   96,20230923.0310/
   94,20230923.0315/
   95,20230923.0320/
   96,20230923.0325/
   97,20230923.0330/
   94,20230923.0335/
   95,20230923.0340/
   95,20230923.0345/
   95,20230923.0350/
   94,20230923.0355/
   95,20230923.0400/
   93,20230923.0405/
   95,20230923.0410/
   95,20230923.0415/
   96,20230923.0420/
   97,20230923.0425/
   96,20230923.0430/
   96,20230923.0435/
   94,20230923.0440/
   95,20230923.0445/
   93,20230923.0450/
   93,20230923.0455/
   94,20230923.0500/
   94,20230923.0505/
   91,20230923.0510/
   90,20230923.0515/
   91,20230923.0520/
   90,20230923.0525/
   89,20230923.0530/
   86,20230923.0535/
   83,20230923.0540/
   86,20230923.0545/
   87,20230923.0550/
   85,20230923.0555/
   82,20230923.0600/
   83,20230923.0605/
   85,20230923.0610/
   87,20230923.0615/
   84,20230923.0620/
   80,20230923.0625/
   82,20230923.0630/
   85,20230923.0635/
   84,20230923.0640/
   79,20230923.0645/
   81,20230923.0650/
   81,20230923.0655/
   80,20230923.0700/
   78,20230923.0705/
   79,20230923.0710/
   78,20230923.0715/
   78,20230923.0720/
   77,20230923.0725/
   79,20230923.0730/
   75,20230923.0735/
   73,20230923.0740/
   74,20230923.0745/
   76,20230923.0750/
   74,20230923.0755/
   69,20230923.0800/
   70,20230923.0805/
   75,20230923.0810/
   71,20230923.0815/
   66,20230923.0820/
   67,20230923.0825/
   70,20230923.0830/
   69,20230923.0835/
   67,20230923.0840/
   66,20230923.0845/
   66,20230923.0850/
   63,20230923.0855/
   65,20230923.0900/
   66,20230923.0905/
   65,20230923.0910/
   65,20230923.0915/
   68,20230923.0920/
   66,20230923.0925/
   65,20230923.0930/
   62,20230923.0935/
   63,20230923.0940/
   62,20230923.0945/
   62,20230923.0950/
   57,20230923.0955/
   62,20230923.1000/
   63,20230923.1005/
   60,20230923.1010/
   56,20230923.1015/
   56,20230923.1020/
   57,20230923.1025/
   56,20230923.1030/
   52,20230923.1035/
   51,20230923.1040/
   54,20230923.1045/
   51,20230923.1050/
   48,20230923.1055/
   46,20230923.1100/
   47,20230923.1105/
   47,20230923.1110/
   44,20230923.1115/
   47,20230923.1120/
   47,20230923.1125/
   45,20230923.1130/
   44,20230923.1135/
   48,20230923.1140/
   48,20230923.1145/
   49,20230923.1150/
   50,20230923.1155/
   50,20230923.1200/
   50,20230923.1205/
   46,20230923.1210/
   44,20230923.1215/
   48,20230923.1220/
   50,20230923.1225/
   46,20230923.1230/
   44,20230923.1235/
   47,20230923.1240/
   49,20230923.1245/
   47,20230923.1250/
   45,20230923.1255/
   43,20230923.1300/
   42,20230923.1305/
   42,20230923.1310/
   41,20230923.1315/
   38,20230923.1320/
   37,20230923.1325/
   37,20230923.1330/
   37,20230923.1335/
   36,20230923.1340/
   36,20230923.1345/
   37,20230923.1350/
   41,20230923.1355/
   39,20230923.1400/
   38,20230923.1405/
   38,20230923.1410/
   40,20230923.1415/
   40,20230923.1420/
   41,20230923.1425/
   40,20230923.1430/
   41,20230923.1435/
   40,20230923.1440/
   45,20230923.1445/
   44,20230923.1450/
   42,20230923.1455/
   40,20230923.1500/
   42,20230923.1505/
   44,20230923.1510/
   45,20230923.1515/
   45,20230923.1520/
   44,20230923.1525/
   45,20230923.1530/
   45,20230923.1535/
   46,20230923.1540/
   44,20230923.1545/
   42,20230923.1550/
   44,20230923.1555/
   46,20230923.1600/
   44,20230923.1605/
   43,20230923.1610/
   44,20230923.1615/
   45,20230923.1620/
   46,20230923.1625/
   44,20230923.1630/
   45,20230923.1635/
   48,20230923.1640/
   49,20230923.1645/
   49,20230923.1650/
   50,20230923.1655/
   49,20230923.1700/
   50,20230923.1705/
   54,20230923.1710/
   56,20230923.1715/
   54,20230923.1720/
   53,20230923.1725/
   55,20230923.1730/
   57,20230923.1735/
   55,20230923.1740/
   55,20230923.1745/
   56,20230923.1750/
   57,20230923.1755/
   60,20230923.1800/
   60,20230923.1805/
   60,20230923.1810/
   61,20230923.1815/
   62,20230923.1820/
   61,20230923.1825/
   61,20230923.1830/
   62,20230923.1835/
   62,20230923.1840/
   61,20230923.1845/
   60,20230923.1850/
   60,20230923.1855/
   63,20230923.1900/
   64,20230923.1905/
   62,20230923.1910/
   61,20230923.1915/
   62,20230923.1920/
   66,20230923.1925/
   64,20230923.1930/
   64,20230923.1935/
   65,20230923.1940/
   66,20230923.1945/
   66,20230923.1950/
   69,20230923.1955/
   68,20230923.2000/
   69,20230923.2005/
   71,20230923.2010/
   73,20230923.2015/
   73,20230923.2020/
   76,20230923.2025/
   76,20230923.2030/
   75,20230923.2035/
   76,20230923.2040/
   76,20230923.2045/
   77,20230923.2050/
   79,20230923.2055/
   79,20230923.2100/
   80,20230923.2105/
   82,20230923.2110/
   79,20230923.2115/
   78,20230923.2120/
   81,20230923.2125/
   80,20230923.2130/
   79,20230923.2135/
   80,20230923.2140/
   81,20230923.2145/
   78,20230923.2150/
   78,20230923.2155/
   81,20230923.2200/
   82,20230923.2205/
   80,20230923.2210/
   80,20230923.2215/
   82,20230923.2220/
   84,20230923.2225/
   84,20230923.2230/
   82,20230923.2235/
   83,20230923.2240/
   85,20230923.2245/
   87,20230923.2250/
   85,20230923.2255/
   85,20230923.2300/
   87,20230923.2305/
   91,20230923.2310/
   90,20230923.2315/
   88,20230923.2320/
   91,20230923.2325/
   93,20230923.2330/
   90,20230923.2335/
   91,20230923.2340/
   92,20230923.2345/
   91,20230923.2350/
   89,20230923.2355/
   88,20230924.0000/
   90,20230924.0005/
   94,20230924.0010/
   92,20230924.0015/
   91,20230924.0020/
   95,20230924.0025/
   92,20230924.0030/
   91,20230924.0035/
   91,20230924.0040/
   91,20230924.0045/
   90,20230924.0050/
   91,20230924.0055/
   91,20230924.0100/
   93,20230924.0105/
   93,20230924.0110/
   92,20230924.0115/
   91,20230924.0120/
   93,20230924.0125/
   91,20230924.0130/
   93,20230924.0135/
   94,20230924.0140/
   97,20230924.0145/
   99,20230924.0150/
   94,20230924.0155/
   97,20230924.0200/
  100,20230924.0205/
  100,20230924.0210/
   98,20230924.0215/
   97,20230924.0220/
   96,20230924.0225/
   96,20230924.0230/
   94,20230924.0235/
   96,20230924.0240/
   96,20230924.0245/
   93,20230924.0250/
   94,20230924.0255/
   95,20230924.0300/
   94,20230924.0305/
   93,20230924.0310/
   92,20230924.0315/
   94,20230924.0320/
   91,20230924.0325/
   89,20230924.0330/
   94,20230924.0335/
   96,20230924.0340/
   94,20230924.0345/
   93,20230924.0350/
   96,20230924.0355/
   97,20230924.0400/
   99,20230924.0405/
   97,20230924.0410/
   98,20230924.0415/
   99,20230924.0420/
   98,20230924.0425/
   97,20230924.0430/
   95,20230924.0435/
   96,20230924.0440/
   98,20230924.0445/
   98,20230924.0450/
   94,20230924.0455/
   91,20230924.0500/
   92,20230924.0505/
   93,20230924.0510/
   93,20230924.0515/
   91,20230924.0520/
   91,20230924.0525/
   89,20230924.0530/
   90,20230924.0535/
   89,20230924.0540/
   87,20230924.0545/
   86,20230924.0550/
   88,20230924.0555/
   89,20230924.0600/
   86,20230924.0605/
   87,20230924.0610/
   92,20230924.0615/
   93,20230924.0620/
   88,20230924.0625/
   86,20230924.0630/
   93,20230924.0635/
   91,20230924.0640/
   86,20230924.0645/
   86,20230924.0650/
   87,20230924.0655/
   85,20230924.0700/
   84,20230924.0705/
   85,20230924.0710/
   84,20230924.0715/
   82,20230924.0720/
   78,20230924.0725/
   80,20230924.0730/
   78,20230924.0735/
   77,20230924.0740/
   76,20230924.0745/
   77,20230924.0750/
   74,20230924.0755/
   74,20230924.0800/
   75,20230924.0805/
   74,20230924.0810/
   73,20230924.0815/
   72,20230924.0820/
   71,20230924.0825/
   73,20230924.0830/
   73,20230924.0835/
   70,20230924.0840/
   72,20230924.0845/
   73,20230924.0850/
   71,20230924.0855/
   69,20230924.0900/
   69,20230924.0905/
   70,20230924.0910/
   70,20230924.0915/
   66,20230924.0920/
   66,20230924.0925/
   68,20230924.0930/
   68,20230924.0935/
   66,20230924.0940/
   63,20230924.0945/
   64,20230924.0950/
   65,20230924.0955/
   65,20230924.1000/
   62,20230924.1005/
   60,20230924.1010/
   61,20230924.1015/
   60,20230924.1020/
   55,20230924.1025/
   56,20230924.1030/
   56,20230924.1035/
   57,20230924.1040/
   56,20230924.1045/
   54,20230924.1050/
   54,20230924.1055/
   52,20230924.1100/
   49,20230924.1105/
   51,20230924.1110/
   51,20230924.1115/
   45,20230924.1120/
   50,20230924.1125/
   51,20230924.1130/
   51,20230924.1135/
   47,20230924.1140/
   46,20230924.1145/
   47,20230924.1150/
   44,20230924.1155/
   44,20230924.1200/
   42,20230924.1205/
   44,20230924.1210/
   44,20230924.1215/
   42,20230924.1220/
   43,20230924.1225/
   42,20230924.1230/
   42,20230924.1235/
   41,20230924.1240/
   39,20230924.1245/
   37,20230924.1250/
   38,20230924.1255/
   39,20230924.1300/
   38,20230924.1305/
   39,20230924.1310/
   37,20230924.1315/
   37,20230924.1320/
   36,20230924.1325/
   37,20230924.1330/
