#Department of Transport Western Australia, Oceanographic Services
#THIS IS RAW DATA ONLY#
#Data File Name: BAR_Oct_2023.txt
#Location: Barrack Street 02
#The data spans from  (YYYY-MM-DD HH:MM:SS) 2023-10-01 01:05:00 to 2023-10-31 23:30:00
#Station Status: Current
#Lat: -31.959681   Long: 115.857261 (GDA2020)
#Time Zone: Australian Western Standard Time
#Vertical Datum: LWM Fremantle, which is 2.234m below Benchmark MWB 1484
#National Station ID: 
#Site Description: Located on jetty number 5 near ferry landing.
#Tide Gauge Sensor: Guided Wire Microwave Radar Gauge in stilling tube Ø355mm, orifice Ø11mm.
#Sensor Details: Vegaflex 61 with Ø4mm cable.
#Bad or Unavailable Data Value:   -9999 
#Contact Email:  tides@transport.wa.gov.au 
#Unit of Height Observations: cm    Sampling Rate (min):5
#
H(cm),YYYYMMDD.hhmm/
   70,20231021.1835/
   70,20231021.1840/
   70,20231021.1845/
   70,20231021.1850/
   71,20231021.1855/
   72,20231021.1900/
   72,20231021.1905/
   73,20231021.1910/
   74,20231021.1915/
   74,20231021.1920/
   75,20231021.1925/
   75,20231021.1930/
   76,20231021.1935/
   76,20231021.1940/
   77,20231021.1945/
   78,20231021.1950/
   78,20231021.1955/
   79,20231021.2000/
   79,20231021.2005/
   80,20231021.2010/
   80,20231021.2015/
   81,20231021.2020/
   81,20231021.2025/
   82,20231021.2030/
   82,20231021.2035/
   83,20231021.2040/
   84,20231021.2045/
   84,20231021.2050/
   85,20231021.2055/
   85,20231021.2100/
   86,20231021.2105/
   86,20231021.2110/
   86,20231021.2115/
   87,20231021.2120/
   88,20231021.2125/
   88,20231021.2130/
   89,20231021.2135/
   90,20231021.2140/
   89,20231021.2145/
   90,20231021.2150/
   91,20231021.2155/
   91,20231021.2200/
   92,20231021.2205/
   92,20231021.2210/
   93,20231021.2215/
   94,20231021.2220/
   94,20231021.2225/
   96,20231021.2230/
   96,20231021.2235/
   97,20231021.2240/
   97,20231021.2245/
   98,20231021.2250/
   98,20231021.2255/
   98,20231021.2300/
   99,20231021.2305/
  100,20231021.2310/
  101,20231021.2315/
  101,20231021.2320/
  102,20231021.2325/
  102,20231021.2330/
  103,20231021.2335/
  104,20231021.2340/
  103,20231021.2345/
  104,20231021.2350/
  104,20231021.2355/
  104,20231022.0000/
  105,20231022.0005/
  105,20231022.0010/
  105,20231022.0015/
  105,20231022.0020/
  106,20231022.0025/
  105,20231022.0030/
  106,20231022.0035/
  107,20231022.0040/
  107,20231022.0045/
  108,20231022.0050/
  108,20231022.0055/
  109,20231022.0100/
  109,20231022.0105/
  109,20231022.0110/
  110,20231022.0115/
  110,20231022.0120/
  110,20231022.0125/
  111,20231022.0130/
  111,20231022.0135/
  112,20231022.0140/
  113,20231022.0145/
  113,20231022.0150/
  114,20231022.0155/
  114,20231022.0200/
  114,20231022.0205/
  114,20231022.0210/
  115,20231022.0215/
  115,20231022.0220/
  116,20231022.0225/
  117,20231022.0230/
  117,20231022.0235/
  117,20231022.0240/
  116,20231022.0245/
  117,20231022.0250/
  116,20231022.0255/
  116,20231022.0300/
  116,20231022.0305/
  115,20231022.0310/
  115,20231022.0315/
  115,20231022.0320/
  115,20231022.0325/
  115,20231022.0330/
  115,20231022.0335/
  114,20231022.0340/
  114,20231022.0345/
  114,20231022.0350/
  114,20231022.0355/
  114,20231022.0400/
  115,20231022.0405/
  114,20231022.0410/
  114,20231022.0415/
  114,20231022.0420/
  113,20231022.0425/
  113,20231022.0430/
  113,20231022.0435/
  113,20231022.0440/
  113,20231022.0445/
  113,20231022.0450/
  112,20231022.0455/
  112,20231022.0500/
  112,20231022.0505/
  111,20231022.0510/
  110,20231022.0515/
  110,20231022.0520/
  110,20231022.0525/
  109,20231022.0530/
  109,20231022.0535/
  108,20231022.0540/
  108,20231022.0545/
  108,20231022.0550/
  107,20231022.0555/
  107,20231022.0600/
  106,20231022.0605/
  106,20231022.0610/
  106,20231022.0615/
  105,20231022.0620/
  105,20231022.0625/
  105,20231022.0630/
  104,20231022.0635/
  103,20231022.0640/
  103,20231022.0645/
  103,20231022.0650/
  102,20231022.0655/
  102,20231022.0700/
  102,20231022.0705/
  101,20231022.0710/
  101,20231022.0715/
  100,20231022.0720/
  100,20231022.0725/
   99,20231022.0730/
   99,20231022.0735/
   98,20231022.0740/
   97,20231022.0745/
   97,20231022.0750/
   96,20231022.0755/
   96,20231022.0800/
   95,20231022.0805/
   95,20231022.0810/
   95,20231022.0815/
   95,20231022.0820/
   94,20231022.0825/
   94,20231022.0830/
   94,20231022.0835/
   93,20231022.0840/
   92,20231022.0845/
   92,20231022.0850/
   91,20231022.0855/
   91,20231022.0900/
   91,20231022.0905/
   91,20231022.0910/
   90,20231022.0915/
   90,20231022.0920/
   89,20231022.0925/
   89,20231022.0930/
   88,20231022.0935/
   88,20231022.0940/
   87,20231022.0945/
   86,20231022.0950/
   86,20231022.0955/
   86,20231022.1000/
   85,20231022.1005/
   84,20231022.1010/
   84,20231022.1015/
   83,20231022.1020/
   82,20231022.1025/
   82,20231022.1030/
   82,20231022.1035/
   81,20231022.1040/
   81,20231022.1045/
   81,20231022.1050/
   81,20231022.1055/
   80,20231022.1100/
   79,20231022.1105/
   79,20231022.1110/
   78,20231022.1115/
   78,20231022.1120/
   78,20231022.1125/
   78,20231022.1130/
   77,20231022.1135/
   76,20231022.1140/
   76,20231022.1145/
   76,20231022.1150/
   75,20231022.1155/
   74,20231022.1200/
   74,20231022.1205/
   74,20231022.1210/
   74,20231022.1215/
   73,20231022.1220/
   73,20231022.1225/
   73,20231022.1230/
   72,20231022.1235/
   71,20231022.1240/
   71,20231022.1245/
   71,20231022.1250/
   71,20231022.1255/
   71,20231022.1300/
   71,20231022.1305/
   71,20231022.1310/
   71,20231022.1315/
   70,20231022.1320/
   70,20231022.1325/
   70,20231022.1330/
   70,20231022.1335/
   69,20231022.1340/
   69,20231022.1345/
   68,20231022.1350/
   68,20231022.1355/
   67,20231022.1400/
   67,20231022.1405/
   67,20231022.1410/
   68,20231022.1415/
   67,20231022.1420/
   67,20231022.1425/
   66,20231022.1430/
   65,20231022.1435/
   65,20231022.1440/
   64,20231022.1445/
   64,20231022.1450/
   64,20231022.1455/
   64,20231022.1500/
   64,20231022.1505/
   63,20231022.1510/
   63,20231022.1515/
   63,20231022.1520/
   63,20231022.1525/
   63,20231022.1530/
   63,20231022.1535/
   63,20231022.1540/
   63,20231022.1545/
   63,20231022.1550/
   63,20231022.1555/
   63,20231022.1600/
   64,20231022.1605/
   63,20231022.1610/
   63,20231022.1615/
   64,20231022.1620/
   64,20231022.1625/
   64,20231022.1630/
   65,20231022.1635/
   65,20231022.1640/
   66,20231022.1645/
   66,20231022.1650/
   66,20231022.1655/
   67,20231022.1700/
   67,20231022.1705/
   68,20231022.1710/
   68,20231022.1715/
   68,20231022.1720/
   69,20231022.1725/
   69,20231022.1730/
   70,20231022.1735/
   69,20231022.1740/
   70,20231022.1745/
   70,20231022.1750/
   70,20231022.1755/
   71,20231022.1800/
   71,20231022.1805/
   72,20231022.1810/
   73,20231022.1815/
   74,20231022.1820/
   74,20231022.1825/
   74,20231022.1830/
   75,20231022.1835/
   75,20231022.1840/
   75,20231022.1845/
   75,20231022.1850/
   75,20231022.1855/
   76,20231022.1900/
   76,20231022.1905/
   76,20231022.1910/
   77,20231022.1915/
   78,20231022.1920/
   78,20231022.1925/
   78,20231022.1930/
   78,20231022.1935/
   79,20231022.1940/
   79,20231022.1945/
   79,20231022.1950/
   79,20231022.1955/
   80,20231022.2000/
   80,20231022.2005/
   81,20231022.2010/
   81,20231022.2015/
   81,20231022.2020/
   82,20231022.2025/
   82,20231022.2030/
   83,20231022.2035/
   83,20231022.2040/
   83,20231022.2045/
   84,20231022.2050/
   84,20231022.2055/
   85,20231022.2100/
   86,20231022.2105/
   86,20231022.2110/
   86,20231022.2115/
   86,20231022.2120/
   86,20231022.2125/
   86,20231022.2130/
   87,20231022.2135/
   87,20231022.2140/
   88,20231022.2145/
   88,20231022.2150/
   89,20231022.2155/
   89,20231022.2200/
   89,20231022.2205/
   90,20231022.2210/
   90,20231022.2215/
   90,20231022.2220/
   91,20231022.2225/
   91,20231022.2230/
   91,20231022.2235/
   91,20231022.2240/
   91,20231022.2245/
   91,20231022.2250/
   91,20231022.2255/
   92,20231022.2300/
   92,20231022.2305/
   92,20231022.2310/
   93,20231022.2315/
   93,20231022.2320/
   93,20231022.2325/
   94,20231022.2330/
   94,20231022.2335/
   94,20231022.2340/
   94,20231022.2345/
   94,20231022.2350/
   94,20231022.2355/
   95,20231023.0000/
   95,20231023.0005/
   95,20231023.0010/
   95,20231023.0015/
   95,20231023.0020/
   96,20231023.0025/
   96,20231023.0030/
   96,20231023.0035/
   96,20231023.0040/
   97,20231023.0045/
   97,20231023.0050/
   97,20231023.0055/
   97,20231023.0100/
   97,20231023.0105/
   97,20231023.0110/
   97,20231023.0115/
   98,20231023.0120/
   98,20231023.0125/
   98,20231023.0130/
   98,20231023.0135/
   98,20231023.0140/
   98,20231023.0145/
   98,20231023.0150/
   98,20231023.0155/
   98,20231023.0200/
   98,20231023.0205/
   98,20231023.0210/
   99,20231023.0215/
   99,20231023.0220/
   99,20231023.0225/
  100,20231023.0230/
  100,20231023.0235/
  100,20231023.0240/
  100,20231023.0245/
  100,20231023.0250/
  100,20231023.0255/
  100,20231023.0300/
  100,20231023.0305/
  100,20231023.0310/
  100,20231023.0315/
  101,20231023.0320/
  100,20231023.0325/
  100,20231023.0330/
  100,20231023.0335/
  100,20231023.0340/
  100,20231023.0345/
  100,20231023.0350/
  100,20231023.0355/
  100,20231023.0400/
  100,20231023.0405/
   99,20231023.0410/
   99,20231023.0415/
   99,20231023.0420/
   99,20231023.0425/
   99,20231023.0430/
   98,20231023.0435/
   98,20231023.0440/
   98,20231023.0445/
   98,20231023.0450/
   98,20231023.0455/
   98,20231023.0500/
   98,20231023.0505/
   98,20231023.0510/
   97,20231023.0515/
   97,20231023.0520/
   97,20231023.0525/
   97,20231023.0530/
   97,20231023.0535/
   97,20231023.0540/
   96,20231023.0545/
   96,20231023.0550/
   96,20231023.0555/
   96,20231023.0600/
   96,20231023.0605/
   95,20231023.0610/
   95,20231023.0615/
   95,20231023.0620/
   94,20231023.0625/
   94,20231023.0630/
   94,20231023.0635/
   94,20231023.0640/
   93,20231023.0645/
   93,20231023.0650/
   92,20231023.0655/
   92,20231023.0700/
   92,20231023.0705/
   92,20231023.0710/
   92,20231023.0715/
   91,20231023.0720/
   91,20231023.0725/
   90,20231023.0730/
   90,20231023.0735/
   90,20231023.0740/
   89,20231023.0745/
   89,20231023.0750/
   89,20231023.0755/
   88,20231023.0800/
   88,20231023.0805/
   88,20231023.0810/
   87,20231023.0815/
   87,20231023.0820/
   87,20231023.0825/
   86,20231023.0830/
   86,20231023.0835/
   86,20231023.0840/
   85,20231023.0845/
   85,20231023.0850/
   85,20231023.0855/
   84,20231023.0900/
   83,20231023.0905/
   83,20231023.0910/
   83,20231023.0915/
   82,20231023.0920/
   82,20231023.0925/
   82,20231023.0930/
   82,20231023.0935/
   81,20231023.0940/
   81,20231023.0945/
   80,20231023.0950/
   80,20231023.0955/
   79,20231023.1000/
   78,20231023.1005/
   78,20231023.1010/
   78,20231023.1015/
   76,20231023.1020/
   77,20231023.1025/
   76,20231023.1030/
   76,20231023.1035/
   75,20231023.1040/
   74,20231023.1045/
   74,20231023.1050/
   74,20231023.1055/
   73,20231023.1100/
   73,20231023.1105/
   72,20231023.1110/
   72,20231023.1115/
   71,20231023.1120/
   70,20231023.1125/
   70,20231023.1130/
   69,20231023.1135/
   69,20231023.1140/
   68,20231023.1145/
   68,20231023.1150/
   67,20231023.1155/
   67,20231023.1200/
   66,20231023.1205/
   66,20231023.1210/
   66,20231023.1215/
   66,20231023.1220/
   65,20231023.1225/
   65,20231023.1230/
   64,20231023.1235/
   63,20231023.1240/
   63,20231023.1245/
   62,20231023.1250/
   62,20231023.1255/
   61,20231023.1300/
   61,20231023.1305/
   60,20231023.1310/
   60,20231023.1315/
   60,20231023.1320/
   60,20231023.1325/
   59,20231023.1330/
   59,20231023.1335/
   59,20231023.1340/
   59,20231023.1345/
   58,20231023.1350/
   58,20231023.1355/
   57,20231023.1400/
   57,20231023.1405/
   57,20231023.1410/
   57,20231023.1415/
   56,20231023.1420/
   56,20231023.1425/
   56,20231023.1430/
   56,20231023.1435/
   55,20231023.1440/
   55,20231023.1445/
   55,20231023.1450/
   55,20231023.1455/
   55,20231023.1500/
   54,20231023.1505/
   54,20231023.1510/
   54,20231023.1515/
   53,20231023.1520/
   53,20231023.1525/
   52,20231023.1530/
   52,20231023.1535/
   52,20231023.1540/
   52,20231023.1545/
   51,20231023.1550/
   51,20231023.1555/
   51,20231023.1600/
   51,20231023.1605/
   51,20231023.1610/
   51,20231023.1615/
   51,20231023.1620/
   52,20231023.1625/
   51,20231023.1630/
   52,20231023.1635/
   52,20231023.1640/
   52,20231023.1645/
   52,20231023.1650/
   52,20231023.1655/
   52,20231023.1700/
   52,20231023.1705/
   53,20231023.1710/
   53,20231023.1715/
   53,20231023.1720/
   53,20231023.1725/
   54,20231023.1730/
   54,20231023.1735/
   55,20231023.1740/
   55,20231023.1745/
   55,20231023.1750/
   56,20231023.1755/
   56,20231023.1800/
   56,20231023.1805/
   57,20231023.1810/
   57,20231023.1815/
   57,20231023.1820/
   57,20231023.1825/
   58,20231023.1830/
   58,20231023.1835/
   58,20231023.1840/
   59,20231023.1845/
   59,20231023.1850/
   59,20231023.1855/
   60,20231023.1900/
   60,20231023.1905/
   61,20231023.1910/
   61,20231023.1915/
   61,20231023.1920/
   62,20231023.1925/
   62,20231023.1930/
   62,20231023.1935/
   62,20231023.1940/
   63,20231023.1945/
   63,20231023.1950/
   64,20231023.1955/
   64,20231023.2000/
   64,20231023.2005/
   65,20231023.2010/
   65,20231023.2015/
   66,20231023.2020/
   66,20231023.2025/
   66,20231023.2030/
   66,20231023.2035/
   67,20231023.2040/
   67,20231023.2045/
   67,20231023.2050/
   68,20231023.2055/
   68,20231023.2100/
   68,20231023.2105/
   69,20231023.2110/
   69,20231023.2115/
   69,20231023.2120/
   70,20231023.2125/
   70,20231023.2130/
   71,20231023.2135/
   71,20231023.2140/
   71,20231023.2145/
   71,20231023.2150/
   72,20231023.2155/
   72,20231023.2200/
   72,20231023.2205/
   72,20231023.2210/
   72,20231023.2215/
   73,20231023.2220/
   73,20231023.2225/
   73,20231023.2230/
   74,20231023.2235/
   74,20231023.2240/
   74,20231023.2245/
   74,20231023.2250/
   75,20231023.2255/
   75,20231023.2300/
   75,20231023.2305/
   75,20231023.2310/
   75,20231023.2315/
   76,20231023.2320/
   76,20231023.2325/
   76,20231023.2330/
   76,20231023.2335/
   77,20231023.2340/
   77,20231023.2345/
   77,20231023.2350/
   77,20231023.2355/
   77,20231024.0000/
   77,20231024.0005/
   77,20231024.0010/
   78,20231024.0015/
   78,20231024.0020/
   78,20231024.0025/
   78,20231024.0030/
   78,20231024.0035/
   79,20231024.0040/
   79,20231024.0045/
   79,20231024.0050/
   79,20231024.0055/
   79,20231024.0100/
   79,20231024.0105/
   79,20231024.0110/
   79,20231024.0115/
   79,20231024.0120/
   79,20231024.0125/
   79,20231024.0130/
   79,20231024.0135/
   79,20231024.0140/
   79,20231024.0145/
   79,20231024.0150/
   80,20231024.0155/
   80,20231024.0200/
   80,20231024.0205/
   80,20231024.0210/
   80,20231024.0215/
   80,20231024.0220/
   80,20231024.0225/
   80,20231024.0230/
   80,20231024.0235/
   80,20231024.0240/
   79,20231024.0245/
   79,20231024.0250/
   79,20231024.0255/
   79,20231024.0300/
   79,20231024.0305/
   79,20231024.0310/
   79,20231024.0315/
   78,20231024.0320/
   78,20231024.0325/
   78,20231024.0330/
   78,20231024.0335/
   78,20231024.0340/
   78,20231024.0345/
   78,20231024.0350/
   78,20231024.0355/
   78,20231024.0400/
   79,20231024.0405/
   79,20231024.0410/
   79,20231024.0415/
   79,20231024.0420/
   80,20231024.0425/
   80,20231024.0430/
   80,20231024.0435/
   80,20231024.0440/
   80,20231024.0445/
   80,20231024.0450/
   80,20231024.0455/
   81,20231024.0500/
   81,20231024.0505/
   81,20231024.0510/
   81,20231024.0515/
   82,20231024.0605/
   82,20231024.0610/
   82,20231024.0615/
   82,20231024.0620/
   82,20231024.0625/
   82,20231024.0630/
   82,20231024.0635/
   83,20231024.0640/
   83,20231024.0645/
   83,20231024.0650/
   83,20231024.0655/
   83,20231024.0700/
   82,20231024.0705/
   82,20231024.0710/
   82,20231024.0715/
   82,20231024.0720/
   82,20231024.0725/
   82,20231024.0730/
   82,20231024.0735/
   82,20231024.0740/
   82,20231024.0745/
   80,20231024.0805/
   80,20231024.0810/
   80,20231024.0815/
   80,20231024.0820/
   79,20231024.0825/
   79,20231024.0830/
   78,20231024.0835/
   78,20231024.0840/
   78,20231024.0845/
   76,20231024.0905/
   77,20231024.0910/
   76,20231024.0915/
   76,20231024.0920/
   75,20231024.0925/
   75,20231024.0930/
   75,20231024.0935/
   75,20231024.0940/
   75,20231024.0945/
   75,20231024.0950/
   74,20231024.0955/
   74,20231024.1000/
   74,20231024.1005/
   74,20231024.1010/
   74,20231024.1015/
   73,20231024.1020/
   73,20231024.1025/
   73,20231024.1030/
   72,20231024.1035/
   72,20231024.1040/
   72,20231024.1045/
   71,20231024.1050/
   71,20231024.1055/
   70,20231024.1100/
   70,20231024.1105/
   69,20231024.1110/
   68,20231024.1115/
   68,20231024.1120/
   68,20231024.1125/
   67,20231024.1130/
   67,20231024.1135/
   67,20231024.1140/
   66,20231024.1145/
   65,20231024.1150/
   65,20231024.1155/
   64,20231024.1200/
   64,20231024.1205/
   64,20231024.1210/
   63,20231024.1215/
   63,20231024.1220/
   62,20231024.1225/
   62,20231024.1230/
   62,20231024.1235/
   61,20231024.1240/
   61,20231024.1245/
   61,20231024.1250/
   61,20231024.1255/
   60,20231024.1300/
   60,20231024.1305/
   59,20231024.1310/
   59,20231024.1315/
   58,20231024.1320/
   58,20231024.1325/
   57,20231024.1330/
   57,20231024.1335/
   57,20231024.1340/
   56,20231024.1345/
   56,20231024.1350/
   56,20231024.1355/
   55,20231024.1400/
   55,20231024.1405/
   54,20231024.1410/
   54,20231024.1415/
   53,20231024.1420/
   53,20231024.1425/
   52,20231024.1430/
   81,20231025.0720/
   81,20231025.0725/
   82,20231025.0730/
   81,20231025.0735/
   81,20231025.0740/
   82,20231025.0745/
   82,20231025.0750/
   82,20231025.0755/
   82,20231025.0800/
   83,20231025.0805/
   83,20231025.0810/
   83,20231025.0815/
   83,20231025.0820/
   83,20231025.0825/
   83,20231025.0830/
   84,20231025.0905/
   84,20231025.0910/
   84,20231025.0915/
   84,20231025.0920/
   84,20231025.0925/
   84,20231025.0930/
   84,20231025.0935/
   84,20231025.0940/
   84,20231025.0945/
   84,20231025.0950/
   84,20231025.0955/
   84,20231025.1000/
   83,20231025.1005/
   83,20231025.1010/
   83,20231025.1015/
   83,20231025.1020/
   83,20231025.1025/
   83,20231025.1030/
   83,20231025.1035/
   83,20231025.1040/
   83,20231025.1045/
   83,20231025.1050/
   82,20231025.1055/
   82,20231025.1100/
   82,20231025.1105/
   81,20231025.1110/
   80,20231025.1115/
   80,20231025.1120/
   80,20231025.1125/
   79,20231025.1130/
   79,20231025.1135/
   79,20231025.1140/
   79,20231025.1145/
   78,20231025.1150/
   78,20231025.1155/
   77,20231025.1200/
   77,20231025.1205/
   77,20231025.1210/
   76,20231025.1215/
   76,20231025.1220/
   75,20231025.1225/
   75,20231025.1230/
   74,20231025.1235/
   74,20231025.1240/
   74,20231025.1245/
   73,20231025.1250/
   73,20231025.1255/
   72,20231025.1300/
   72,20231025.1305/
   72,20231025.1310/
   71,20231025.1315/
   71,20231025.1320/
   71,20231025.1325/
   71,20231025.1330/
   70,20231025.1335/
   70,20231025.1340/
   69,20231025.1345/
   69,20231025.1350/
   68,20231025.1355/
   68,20231025.1400/
   68,20231025.1405/
   67,20231025.1410/
   67,20231025.1415/
   67,20231025.1420/
   66,20231025.1425/
   66,20231025.1430/
   66,20231025.1435/
   65,20231025.1440/
   65,20231025.1445/
   65,20231025.1450/
   64,20231025.1455/
   64,20231025.1500/
   64,20231025.1505/
   63,20231025.1510/
   63,20231025.1515/
   63,20231025.1520/
   63,20231025.1525/
   62,20231025.1530/
   62,20231025.1535/
   62,20231025.1540/
   62,20231025.1545/
   62,20231025.1550/
   62,20231025.1555/
   62,20231025.1600/
   62,20231025.1605/
   62,20231025.1610/
   63,20231025.1615/
   63,20231025.1620/
   63,20231025.1625/
   63,20231025.1630/
   63,20231025.1635/
   63,20231025.1640/
   63,20231025.1645/
   64,20231025.1650/
   65,20231025.1655/
   66,20231025.1700/
   66,20231025.1705/
   68,20231025.1710/
   68,20231025.1715/
   69,20231025.1720/
   69,20231025.1725/
   69,20231025.1730/
   69,20231025.1735/
   69,20231025.1740/
   69,20231025.1745/
   70,20231025.1750/
   71,20231025.1755/
   72,20231025.1800/
   72,20231025.1805/
   72,20231025.1810/
   73,20231025.1815/
   74,20231025.1820/
   74,20231025.1825/
   74,20231025.1830/
   74,20231025.1835/
   75,20231025.1840/
   75,20231025.1845/
   75,20231025.1850/
   76,20231025.1855/
   76,20231025.1900/
   77,20231025.1905/
   77,20231025.1910/
   78,20231025.1915/
   78,20231025.1920/
   79,20231025.1925/
   79,20231025.1930/
   80,20231025.1935/
   80,20231025.1940/
   81,20231025.1945/
   81,20231025.1950/
   82,20231025.1955/
   82,20231025.2000/
   83,20231025.2005/
   83,20231025.2010/
   83,20231025.2015/
   84,20231025.2020/
   84,20231025.2025/
   85,20231025.2030/
   85,20231025.2035/
   86,20231025.2040/
   86,20231025.2045/
   86,20231025.2050/
   87,20231025.2055/
   87,20231025.2100/
   88,20231025.2105/
   88,20231025.2110/
   88,20231025.2115/
   89,20231025.2120/
   89,20231025.2125/
   89,20231025.2130/
   89,20231025.2135/
   89,20231025.2140/
   89,20231025.2145/
   90,20231025.2150/
   90,20231025.2155/
   90,20231025.2200/
   90,20231025.2205/
   91,20231025.2210/
   91,20231025.2215/
   91,20231025.2220/
   91,20231025.2225/
   91,20231025.2230/
   91,20231025.2235/
   91,20231025.2240/
   91,20231025.2245/
   92,20231025.2250/
   92,20231025.2255/
   92,20231025.2300/
   83,20231026.0235/
   83,20231026.0240/
   83,20231026.0245/
   82,20231026.0250/
   82,20231026.0255/
   82,20231026.0300/
   81,20231026.0305/
   81,20231026.0310/
   81,20231026.0315/
   81,20231026.0320/
   81,20231026.0325/
   81,20231026.0330/
   81,20231026.0335/
   80,20231026.0340/
   80,20231026.0345/
   80,20231026.0350/
   80,20231026.0355/
   80,20231026.0400/
   80,20231026.0405/
   80,20231026.0410/
   80,20231026.0415/
   80,20231026.0420/
   81,20231026.0425/
   81,20231026.0430/
   81,20231026.0435/
   81,20231026.0440/
   81,20231026.0445/
   81,20231026.0450/
   81,20231026.0455/
   81,20231026.0500/
   82,20231026.0505/
   82,20231026.0510/
   82,20231026.0515/
   83,20231026.0520/
   83,20231026.0525/
   83,20231026.0530/
   83,20231026.0535/
   83,20231026.0540/
   83,20231026.0545/
   84,20231026.0550/
   84,20231026.0555/
   84,20231026.0600/
   85,20231026.0605/
   85,20231026.0610/
   86,20231026.0615/
   86,20231026.0620/
   86,20231026.0625/
   86,20231026.0630/
   87,20231026.0635/
   87,20231026.0640/
   88,20231026.0645/
   88,20231026.0650/
   89,20231026.0655/
   89,20231026.0700/
   89,20231026.0705/
   90,20231026.0710/
   90,20231026.0715/
   91,20231026.0720/
   91,20231026.0725/
   91,20231026.0730/
   91,20231026.0735/
   92,20231026.0740/
   92,20231026.0745/
   92,20231026.0750/
   92,20231026.0755/
   93,20231026.0800/
   93,20231026.0805/
   93,20231026.0810/
   93,20231026.0815/
   94,20231026.0820/
   94,20231026.0825/
   94,20231026.0830/
   94,20231026.0835/
   94,20231026.0840/
   95,20231026.0845/
   95,20231026.0850/
   95,20231026.0855/
   95,20231026.0900/
   96,20231026.0905/
   96,20231026.0910/
   96,20231026.0915/
   96,20231026.0920/
   96,20231026.0925/
   96,20231026.0930/
   97,20231026.1005/
   97,20231026.1010/
   97,20231026.1015/
   98,20231026.1020/
   98,20231026.1025/
   98,20231026.1030/
   97,20231026.1035/
   97,20231026.1040/
   97,20231026.1045/
   97,20231026.1050/
   97,20231026.1055/
   96,20231026.1100/
   96,20231026.1105/
   96,20231026.1110/
   95,20231026.1115/
   95,20231026.1120/
   95,20231026.1125/
   94,20231026.1130/
   94,20231026.1135/
   93,20231026.1140/
   93,20231026.1145/
   92,20231026.1150/
   92,20231026.1155/
   92,20231026.1200/
   91,20231026.1205/
   90,20231026.1210/
   90,20231026.1215/
   90,20231026.1220/
   89,20231026.1225/
   89,20231026.1230/
   88,20231026.1235/
   88,20231026.1240/
   88,20231026.1245/
   87,20231026.1250/
   87,20231026.1255/
   87,20231026.1300/
   86,20231026.1305/
   86,20231026.1310/
   86,20231026.1315/
   85,20231026.1320/
   85,20231026.1325/
   85,20231026.1330/
   84,20231026.1335/
   84,20231026.1340/
   83,20231026.1345/
   83,20231026.1350/
   82,20231026.1355/
   81,20231026.1400/
   81,20231026.1405/
   81,20231026.1410/
   80,20231026.1415/
   79,20231026.1420/
   79,20231026.1425/
   78,20231026.1430/
   78,20231026.1435/
   77,20231026.1440/
   77,20231026.1445/
   77,20231026.1450/
   76,20231026.1455/
   76,20231026.1500/
   75,20231026.1505/
   75,20231026.1510/
   74,20231026.1515/
   74,20231026.1520/
   73,20231026.1525/
   73,20231026.1530/
   73,20231026.1535/
   74,20231026.1540/
   73,20231026.1545/
   73,20231026.1550/
   73,20231026.1555/
   73,20231026.1600/
   73,20231026.1605/
   73,20231026.1610/
   73,20231026.1615/
   73,20231026.1620/
   73,20231026.1625/
   73,20231026.1630/
   72,20231026.1635/
   72,20231026.1640/
   72,20231026.1645/
   72,20231026.1650/
   72,20231026.1655/
   72,20231026.1700/
   72,20231026.1705/
   71,20231026.1710/
   71,20231026.1715/
   71,20231026.1720/
   71,20231026.1725/
   71,20231026.1730/
   71,20231026.1735/
   72,20231026.1740/
   72,20231026.1745/
   73,20231026.1750/
   74,20231026.1755/
   74,20231026.1800/
   77,20231026.1820/
   78,20231026.1825/
   78,20231026.1830/
   79,20231026.1835/
   80,20231026.1840/
   80,20231026.1845/
   81,20231026.1850/
   81,20231026.1855/
   82,20231026.1900/
   82,20231026.1905/
   82,20231026.1910/
   82,20231026.1915/
   83,20231026.1920/
   83,20231026.1925/
   84,20231026.1930/
   84,20231026.1935/
   85,20231026.1940/
   85,20231026.1945/
   85,20231026.1950/
   85,20231026.1955/
   85,20231026.2000/
   86,20231026.2005/
   86,20231026.2010/
   87,20231026.2015/
   87,20231026.2020/
   88,20231026.2025/
   88,20231026.2030/
   89,20231026.2035/
   89,20231026.2040/
   89,20231026.2045/
   89,20231026.2050/
   90,20231026.2055/
   90,20231026.2100/
   90,20231026.2105/
   91,20231026.2110/
   91,20231026.2115/
   91,20231026.2120/
   91,20231026.2125/
   92,20231026.2130/
   92,20231026.2135/
   92,20231026.2140/
   92,20231026.2145/
   93,20231026.2150/
   93,20231026.2155/
   93,20231026.2200/
   93,20231026.2205/
   93,20231026.2210/
   93,20231026.2215/
   93,20231026.2220/
   93,20231026.2225/
   93,20231026.2230/
   93,20231026.2235/
   93,20231026.2240/
   93,20231026.2245/
   92,20231026.2250/
   92,20231026.2255/
   92,20231026.2300/
   91,20231026.2305/
   91,20231026.2310/
   91,20231026.2315/
   90,20231026.2320/
   90,20231026.2325/
   90,20231026.2330/
   89,20231026.2335/
   89,20231026.2340/
   88,20231026.2345/
   88,20231026.2350/
   87,20231026.2355/
   87,20231027.0000/
