#Department of Transport Western Australia, Oceanographic Services
#THIS IS RAW DATA ONLY#
#Data File Name: BAR_Sep_2023.txt
#Location: Barrack Street 02
#The data spans from  (YYYY-MM-DD HH:MM:SS) 2023-08-31 23:50:00 to 2023-09-30 20:15:00
#Station Status: Current
#Lat: -31.959681   Long: 115.857261 (GDA2020)
#Time Zone: Australian Western Standard Time
#Vertical Datum: LWM Fremantle, which is 2.234m below Benchmark MWB 1484
#National Station ID: 
#Site Description: Located on jetty number 5 near ferry landing.
#Tide Gauge Sensor: Guided Wire Microwave Radar Gauge in stilling tube Ø355mm, orifice Ø11mm.
#Sensor Details: Vegaflex 61 with Ø4mm cable.
#Bad or Unavailable Data Value:   -9999 
#Contact Email:  tides@transport.wa.gov.au 
#Unit of Height Observations: cm    Sampling Rate (min):5
#
H(cm),YYYYMMDD.hhmm/
  102,20230915.0915/
  102,20230915.0920/
  103,20230915.0925/
  103,20230915.0930/
  104,20230915.0935/
  104,20230915.0940/
  104,20230915.0945/
  105,20230915.0950/
  105,20230915.0955/
  106,20230915.1000/
  106,20230915.1005/
  106,20230915.1010/
  106,20230915.1015/
  107,20230915.1020/
  107,20230915.1025/
  107,20230915.1030/
  107,20230915.1035/
  107,20230915.1040/
  107,20230915.1045/
  107,20230915.1050/
  107,20230915.1055/
  108,20230915.1100/
  108,20230915.1105/
  108,20230915.1110/
  108,20230915.1115/
  109,20230915.1120/
  109,20230915.1125/
  109,20230915.1130/
  109,20230915.1135/
  109,20230915.1140/
  109,20230915.1145/
  108,20230915.1150/
  109,20230915.1155/
  109,20230915.1200/
  109,20230915.1205/
  108,20230915.1210/
  108,20230915.1215/
  108,20230915.1220/
  107,20230915.1225/
  107,20230915.1230/
  107,20230915.1235/
  106,20230915.1240/
  106,20230915.1245/
  105,20230915.1250/
  105,20230915.1255/
  104,20230915.1300/
  104,20230915.1305/
  103,20230915.1310/
  103,20230915.1315/
  102,20230915.1320/
  102,20230915.1325/
  102,20230915.1330/
  101,20230915.1335/
  101,20230915.1340/
  101,20230915.1345/
  100,20230915.1350/
   99,20230915.1355/
   98,20230915.1400/
   97,20230915.1405/
   97,20230915.1410/
   96,20230915.1415/
   96,20230915.1420/
   96,20230915.1425/
   95,20230915.1430/
   95,20230915.1435/
   95,20230915.1440/
   94,20230915.1445/
   93,20230915.1450/
   93,20230915.1455/
   92,20230915.1500/
   92,20230915.1505/
   92,20230915.1510/
   91,20230915.1515/
   91,20230915.1520/
   90,20230915.1525/
   90,20230915.1530/
   89,20230915.1535/
   88,20230915.1540/
   88,20230915.1545/
   87,20230915.1550/
   86,20230915.1555/
   86,20230915.1600/
   85,20230915.1605/
   85,20230915.1610/
   84,20230915.1615/
   84,20230915.1620/
   84,20230915.1625/
   83,20230915.1630/
   83,20230915.1635/
   82,20230915.1640/
   82,20230915.1645/
   81,20230915.1650/
   81,20230915.1655/
   81,20230915.1700/
   80,20230915.1705/
   80,20230915.1710/
   79,20230915.1715/
   79,20230915.1720/
   79,20230915.1725/
   79,20230915.1730/
   79,20230915.1735/
   79,20230915.1740/
   78,20230915.1745/
   78,20230915.1750/
   78,20230915.1755/
   78,20230915.1800/
   78,20230915.1805/
   78,20230915.1810/
   78,20230915.1815/
   78,20230915.1820/
   77,20230915.1825/
   77,20230915.1830/
   77,20230915.1835/
   77,20230915.1840/
   77,20230915.1845/
   77,20230915.1850/
   77,20230915.1855/
   77,20230915.1900/
   77,20230915.1905/
   77,20230915.1910/
   77,20230915.1915/
   77,20230915.1920/
   77,20230915.1925/
   77,20230915.1930/
   77,20230915.1935/
   77,20230915.1940/
   77,20230915.1945/
   78,20230915.1950/
   78,20230915.1955/
   78,20230915.2000/
   78,20230915.2005/
   79,20230915.2010/
   79,20230915.2015/
   79,20230915.2020/
   80,20230915.2025/
   80,20230915.2030/
   81,20230915.2035/
   81,20230915.2040/
   82,20230915.2045/
   82,20230915.2050/
   83,20230915.2055/
   83,20230915.2100/
   84,20230915.2105/
   84,20230915.2110/
   84,20230915.2115/
   85,20230915.2120/
   85,20230915.2125/
   85,20230915.2130/
   86,20230915.2135/
   86,20230915.2140/
   86,20230915.2145/
   87,20230915.2150/
   87,20230915.2155/
   87,20230915.2200/
   87,20230915.2205/
   87,20230915.2210/
   88,20230915.2215/
   88,20230915.2220/
   88,20230915.2225/
   89,20230915.2230/
   89,20230915.2235/
   89,20230915.2240/
   90,20230915.2245/
   90,20230915.2250/
   90,20230915.2255/
   90,20230915.2300/
   91,20230915.2305/
   91,20230915.2310/
   92,20230915.2315/
   92,20230915.2320/
   92,20230915.2325/
   93,20230915.2330/
   93,20230915.2335/
   93,20230915.2340/
   94,20230915.2345/
   94,20230915.2350/
   94,20230915.2355/
   94,20230916.0000/
   94,20230916.0005/
   94,20230916.0010/
   94,20230916.0015/
   94,20230916.0020/
   94,20230916.0025/
   94,20230916.0030/
   94,20230916.0035/
   94,20230916.0040/
   93,20230916.0045/
   93,20230916.0050/
   93,20230916.0055/
   93,20230916.0100/
   93,20230916.0105/
   93,20230916.0110/
   93,20230916.0115/
   92,20230916.0120/
   92,20230916.0125/
   91,20230916.0130/
   91,20230916.0135/
   90,20230916.0140/
   90,20230916.0145/
   90,20230916.0150/
   90,20230916.0155/
   90,20230916.0200/
   90,20230916.0205/
   89,20230916.0210/
   89,20230916.0215/
   89,20230916.0220/
   88,20230916.0225/
   87,20230916.0230/
   87,20230916.0235/
   86,20230916.0240/
   86,20230916.0245/
   85,20230916.0250/
   85,20230916.0255/
   84,20230916.0300/
   84,20230916.0305/
   83,20230916.0310/
   83,20230916.0315/
   82,20230916.0320/
   82,20230916.0325/
   82,20230916.0330/
   81,20230916.0335/
   81,20230916.0340/
   80,20230916.0345/
   80,20230916.0350/
   80,20230916.0355/
   79,20230916.0400/
   79,20230916.0405/
   79,20230916.0410/
   79,20230916.0415/
   78,20230916.0420/
   78,20230916.0425/
   78,20230916.0430/
   78,20230916.0435/
   77,20230916.0440/
   77,20230916.0445/
   77,20230916.0450/
   77,20230916.0455/
   77,20230916.0500/
   77,20230916.0505/
   77,20230916.0510/
   76,20230916.0515/
   76,20230916.0520/
   76,20230916.0525/
   76,20230916.0530/
   76,20230916.0535/
   76,20230916.0540/
   76,20230916.0545/
   76,20230916.0550/
   76,20230916.0555/
   76,20230916.0600/
   76,20230916.0605/
   76,20230916.0610/
   76,20230916.0615/
   76,20230916.0620/
   76,20230916.0625/
   76,20230916.0630/
   76,20230916.0635/
   76,20230916.0640/
   77,20230916.0645/
   77,20230916.0650/
   78,20230916.0655/
   78,20230916.0700/
   79,20230916.0705/
   79,20230916.0710/
   80,20230916.0715/
   80,20230916.0720/
   81,20230916.0725/
   81,20230916.0730/
   81,20230916.0735/
   82,20230916.0740/
   82,20230916.0745/
   83,20230916.0750/
   84,20230916.0755/
   84,20230916.0800/
   85,20230916.0805/
   85,20230916.0810/
   85,20230916.0815/
   85,20230916.0820/
   86,20230916.0825/
   86,20230916.0830/
   86,20230916.0835/
   86,20230916.0840/
   87,20230916.0845/
   87,20230916.0850/
   88,20230916.0855/
   88,20230916.0900/
   88,20230916.0905/
   89,20230916.0910/
   89,20230916.0915/
   89,20230916.0920/
   90,20230916.0925/
   90,20230916.0930/
   91,20230916.0935/
   91,20230916.0940/
   92,20230916.0945/
   92,20230916.0950/
   93,20230916.0955/
   93,20230916.1000/
   94,20230916.1005/
   94,20230916.1010/
   95,20230916.1015/
   95,20230916.1020/
   96,20230916.1025/
   96,20230916.1030/
   97,20230916.1035/
   97,20230916.1040/
   97,20230916.1045/
   98,20230916.1050/
   98,20230916.1055/
   98,20230916.1100/
   98,20230916.1105/
   98,20230916.1110/
   98,20230916.1115/
   98,20230916.1120/
   99,20230916.1125/
   99,20230916.1130/
   99,20230916.1135/
   99,20230916.1140/
   99,20230916.1145/
   99,20230916.1150/
  100,20230916.1155/
  100,20230916.1200/
  100,20230916.1205/
  100,20230916.1210/
  100,20230916.1215/
  100,20230916.1220/
  100,20230916.1225/
  100,20230916.1230/
  100,20230916.1235/
  100,20230916.1240/
  100,20230916.1245/
  100,20230916.1250/
  100,20230916.1255/
  100,20230916.1300/
  100,20230916.1305/
  100,20230916.1310/
  100,20230916.1315/
  100,20230916.1320/
  100,20230916.1325/
   99,20230916.1330/
   99,20230916.1335/
   99,20230916.1340/
   99,20230916.1345/
   98,20230916.1350/
   97,20230916.1355/
   97,20230916.1400/
   96,20230916.1405/
   96,20230916.1410/
   95,20230916.1415/
   94,20230916.1420/
   94,20230916.1425/
   94,20230916.1430/
   93,20230916.1435/
   93,20230916.1440/
   92,20230916.1445/
   92,20230916.1450/
   91,20230916.1455/
   91,20230916.1500/
   91,20230916.1505/
   90,20230916.1510/
   90,20230916.1515/
   89,20230916.1520/
   89,20230916.1525/
   89,20230916.1530/
   88,20230916.1535/
   88,20230916.1540/
   87,20230916.1545/
   87,20230916.1550/
   87,20230916.1555/
   87,20230916.1600/
   86,20230916.1605/
   86,20230916.1610/
   85,20230916.1615/
   85,20230916.1620/
   84,20230916.1625/
   84,20230916.1630/
   84,20230916.1635/
   83,20230916.1640/
   82,20230916.1645/
   82,20230916.1650/
   82,20230916.1655/
   81,20230916.1700/
   81,20230916.1705/
   81,20230916.1710/
   81,20230916.1715/
   80,20230916.1720/
   80,20230916.1725/
   80,20230916.1730/
   80,20230916.1735/
   79,20230916.1740/
   79,20230916.1745/
   79,20230916.1750/
   79,20230916.1755/
   79,20230916.1800/
   79,20230916.1805/
   79,20230916.1810/
   79,20230916.1815/
   79,20230916.1820/
   79,20230916.1825/
   79,20230916.1830/
   79,20230916.1835/
   79,20230916.1840/
   79,20230916.1845/
   80,20230916.1850/
   80,20230916.1855/
   80,20230916.1900/
   80,20230916.1905/
   81,20230916.1910/
   81,20230916.1915/
   81,20230916.1920/
   81,20230916.1925/
   81,20230916.1930/
   82,20230916.1935/
   82,20230916.1940/
   82,20230916.1945/
   83,20230916.1950/
   83,20230916.1955/
   84,20230916.2000/
   84,20230916.2005/
   84,20230916.2010/
   85,20230916.2015/
   85,20230916.2020/
   85,20230916.2025/
   86,20230916.2030/
   86,20230916.2035/
   86,20230916.2040/
   87,20230916.2045/
   88,20230916.2050/
   88,20230916.2055/
   88,20230916.2100/
   89,20230916.2105/
   89,20230916.2110/
   90,20230916.2115/
   90,20230916.2120/
   90,20230916.2125/
   90,20230916.2130/
   90,20230916.2135/
   90,20230916.2140/
   91,20230916.2145/
   91,20230916.2150/
   92,20230916.2155/
   92,20230916.2200/
   92,20230916.2205/
   93,20230916.2210/
   93,20230916.2215/
   93,20230916.2220/
   94,20230916.2225/
   94,20230916.2230/
   94,20230916.2235/
   95,20230916.2240/
   95,20230916.2245/
   95,20230916.2250/
   95,20230916.2255/
   95,20230916.2300/
   95,20230916.2305/
   95,20230916.2310/
   96,20230916.2315/
   96,20230916.2320/
   96,20230916.2325/
   97,20230916.2330/
   97,20230916.2335/
   97,20230916.2340/
   97,20230916.2345/
   98,20230916.2350/
   98,20230916.2355/
   99,20230917.0000/
   99,20230917.0005/
   99,20230917.0010/
   98,20230917.0015/
   98,20230917.0020/
   99,20230917.0025/
   99,20230917.0030/
   99,20230917.0035/
   99,20230917.0040/
   99,20230917.0045/
   98,20230917.0050/
   98,20230917.0055/
   98,20230917.0100/
   97,20230917.0105/
   97,20230917.0110/
   96,20230917.0115/
   95,20230917.0120/
   95,20230917.0125/
   94,20230917.0130/
   94,20230917.0135/
   93,20230917.0140/
   93,20230917.0145/
   92,20230917.0150/
   92,20230917.0155/
   91,20230917.0200/
   91,20230917.0205/
   90,20230917.0210/
   90,20230917.0215/
   90,20230917.0220/
   89,20230917.0225/
   89,20230917.0230/
   89,20230917.0235/
   88,20230917.0240/
   88,20230917.0245/
   88,20230917.0250/
   87,20230917.0255/
   87,20230917.0300/
   86,20230917.0305/
   86,20230917.0310/
   85,20230917.0315/
   85,20230917.0320/
   84,20230917.0325/
   84,20230917.0330/
   83,20230917.0335/
   83,20230917.0340/
   82,20230917.0345/
   82,20230917.0350/
   81,20230917.0355/
   80,20230917.0400/
   80,20230917.0405/
   79,20230917.0410/
   79,20230917.0415/
   78,20230917.0420/
   78,20230917.0425/
   77,20230917.0430/
   77,20230917.0435/
   77,20230917.0440/
   76,20230917.0445/
   76,20230917.0450/
   76,20230917.0455/
   75,20230917.0500/
   75,20230917.0505/
   75,20230917.0510/
   75,20230917.0515/
   74,20230917.0520/
   74,20230917.0525/
   73,20230917.0530/
   73,20230917.0535/
   72,20230917.0540/
   72,20230917.0545/
   72,20230917.0550/
   72,20230917.0555/
   71,20230917.0600/
   71,20230917.0605/
   71,20230917.0610/
   71,20230917.0615/
   71,20230917.0620/
   70,20230917.0625/
   70,20230917.0630/
   70,20230917.0635/
   70,20230917.0640/
   70,20230917.0645/
   70,20230917.0650/
   70,20230917.0655/
   70,20230917.0700/
   70,20230917.0705/
   70,20230917.0710/
   70,20230917.0715/
   70,20230917.0720/
   70,20230917.0725/
   71,20230917.0730/
   71,20230917.0735/
   71,20230917.0740/
   72,20230917.0745/
   72,20230917.0750/
   72,20230917.0755/
   72,20230917.0800/
   73,20230917.0805/
   73,20230917.0810/
   73,20230917.0815/
   73,20230917.0820/
   74,20230917.0825/
   74,20230917.0830/
   74,20230917.0835/
   74,20230917.0840/
   74,20230917.0845/
   74,20230917.0850/
   74,20230917.0855/
   74,20230917.0900/
   75,20230917.0905/
   75,20230917.0910/
   75,20230917.0915/
   75,20230917.0920/
   76,20230917.0925/
   76,20230917.0930/
   77,20230917.0935/
   78,20230917.0940/
   78,20230917.0945/
   79,20230917.0950/
   79,20230917.0955/
   80,20230917.1000/
   80,20230917.1005/
   81,20230917.1010/
   81,20230917.1015/
   81,20230917.1020/
   82,20230917.1025/
   82,20230917.1030/
   83,20230917.1035/
   83,20230917.1040/
   83,20230917.1045/
   83,20230917.1050/
   83,20230917.1055/
   83,20230917.1100/
   83,20230917.1105/
   83,20230917.1110/
   84,20230917.1115/
   84,20230917.1120/
   84,20230917.1125/
   84,20230917.1130/
   84,20230917.1135/
   84,20230917.1140/
   84,20230917.1145/
   84,20230917.1150/
   84,20230917.1155/
   85,20230917.1200/
   85,20230917.1205/
   85,20230917.1210/
   86,20230917.1215/
   86,20230917.1220/
   86,20230917.1225/
   87,20230917.1230/
   87,20230917.1235/
   87,20230917.1240/
   87,20230917.1245/
   88,20230917.1250/
   88,20230917.1255/
   88,20230917.1300/
   88,20230917.1305/
   88,20230917.1310/
   88,20230917.1315/
   87,20230917.1320/
   87,20230917.1325/
   87,20230917.1330/
   87,20230917.1335/
   86,20230917.1340/
   86,20230917.1345/
   86,20230917.1350/
   86,20230917.1355/
   85,20230917.1400/
   85,20230917.1405/
   84,20230917.1410/
   84,20230917.1415/
   83,20230917.1420/
   83,20230917.1425/
   82,20230917.1430/
   82,20230917.1435/
   82,20230917.1440/
   82,20230917.1445/
   81,20230917.1450/
   81,20230917.1455/
   81,20230917.1500/
   81,20230917.1505/
   81,20230917.1510/
   80,20230917.1515/
   80,20230917.1520/
   80,20230917.1525/
   79,20230917.1530/
   79,20230917.1535/
   79,20230917.1540/
   78,20230917.1545/
   78,20230917.1550/
   78,20230917.1555/
   77,20230917.1600/
   77,20230917.1605/
   76,20230917.1610/
   76,20230917.1615/
   75,20230917.1620/
   75,20230917.1625/
   75,20230917.1630/
   74,20230917.1635/
   74,20230917.1640/
   74,20230917.1645/
   74,20230917.1650/
   73,20230917.1655/
   73,20230917.1700/
   73,20230917.1705/
   72,20230917.1710/
   72,20230917.1715/
   72,20230917.1720/
   71,20230917.1725/
   71,20230917.1730/
   71,20230917.1735/
   71,20230917.1740/
   70,20230917.1745/
   70,20230917.1750/
   70,20230917.1755/
   70,20230917.1800/
   70,20230917.1805/
   69,20230917.1810/
   69,20230917.1815/
   69,20230917.1820/
   69,20230917.1825/
   70,20230917.1830/
   69,20230917.1835/
   69,20230917.1840/
   69,20230917.1845/
   69,20230917.1850/
   69,20230917.1855/
   69,20230917.1900/
   69,20230917.1905/
   70,20230917.1910/
   70,20230917.1915/
   70,20230917.1920/
   71,20230917.1925/
   71,20230917.1930/
   72,20230917.1935/
   72,20230917.1940/
   73,20230917.1945/
   73,20230917.1950/
   73,20230917.1955/
   73,20230917.2000/
   74,20230917.2005/
   74,20230917.2010/
   75,20230917.2015/
   75,20230917.2020/
   75,20230917.2025/
   76,20230917.2030/
   76,20230917.2035/
   77,20230917.2040/
   77,20230917.2045/
   77,20230917.2050/
   77,20230917.2055/
   78,20230917.2100/
   78,20230917.2105/
   79,20230917.2110/
   79,20230917.2115/
   79,20230917.2120/
   80,20230917.2125/
   80,20230917.2130/
   80,20230917.2135/
   81,20230917.2140/
   81,20230917.2145/
   82,20230917.2150/
   82,20230917.2155/
   82,20230917.2200/
   83,20230917.2205/
   83,20230917.2210/
   83,20230917.2215/
   84,20230917.2220/
   84,20230917.2225/
   84,20230917.2230/
   85,20230917.2235/
   85,20230917.2240/
   85,20230917.2245/
   86,20230917.2250/
   86,20230917.2255/
   86,20230917.2300/
   87,20230917.2305/
   87,20230917.2310/
   87,20230917.2315/
   87,20230917.2320/
   88,20230917.2325/
   88,20230917.2330/
   88,20230917.2335/
   88,20230917.2340/
   89,20230917.2345/
   89,20230917.2350/
   89,20230917.2355/
   89,20230918.0000/
   90,20230918.0005/
   90,20230918.0010/
   90,20230918.0015/
   90,20230918.0020/
   90,20230918.0025/
   90,20230918.0030/
   90,20230918.0035/
   91,20230918.0040/
   91,20230918.0045/
   90,20230918.0050/
   91,20230918.0055/
   91,20230918.0100/
   91,20230918.0105/
   90,20230918.0110/
   90,20230918.0115/
   90,20230918.0120/
   90,20230918.0125/
   89,20230918.0130/
   89,20230918.0135/
   89,20230918.0140/
   89,20230918.0145/
   88,20230918.0150/
   88,20230918.0155/
   88,20230918.0200/
   87,20230918.0205/
   87,20230918.0210/
   87,20230918.0215/
   86,20230918.0220/
   86,20230918.0225/
   86,20230918.0230/
   85,20230918.0235/
   85,20230918.0240/
   85,20230918.0245/
   84,20230918.0250/
   84,20230918.0255/
   84,20230918.0300/
   83,20230918.0305/
   83,20230918.0310/
   82,20230918.0315/
   82,20230918.0320/
   81,20230918.0325/
   81,20230918.0330/
   80,20230918.0335/
   80,20230918.0340/
   79,20230918.0345/
   79,20230918.0350/
   79,20230918.0355/
   78,20230918.0400/
   78,20230918.0405/
   77,20230918.0410/
   77,20230918.0415/
   76,20230918.0420/
   76,20230918.0425/
   76,20230918.0430/
   75,20230918.0435/
   75,20230918.0440/
   74,20230918.0445/
   74,20230918.0450/
   74,20230918.0455/
   73,20230918.0500/
   73,20230918.0505/
   72,20230918.0510/
   72,20230918.0515/
   71,20230918.0520/
   71,20230918.0525/
   71,20230918.0530/
   70,20230918.0535/
   70,20230918.0540/
   70,20230918.0545/
   69,20230918.0550/
   69,20230918.0555/
   69,20230918.0600/
   69,20230918.0605/
   68,20230918.0610/
   68,20230918.0615/
   68,20230918.0620/
   67,20230918.0625/
   67,20230918.0630/
   67,20230918.0635/
   67,20230918.0640/
   67,20230918.0645/
   67,20230918.0650/
   66,20230918.0655/
   66,20230918.0700/
   66,20230918.0705/
   66,20230918.0710/
   66,20230918.0715/
   66,20230918.0720/
   66,20230918.0725/
   66,20230918.0730/
   67,20230918.0735/
   66,20230918.0740/
   66,20230918.0745/
   66,20230918.0750/
   66,20230918.0755/
   67,20230918.0800/
   66,20230918.0805/
   67,20230918.0810/
   67,20230918.0815/
   67,20230918.0820/
   67,20230918.0825/
   67,20230918.0830/
   67,20230918.0835/
   68,20230918.0840/
   68,20230918.0845/
   68,20230918.0850/
   69,20230918.0855/
   69,20230918.0900/
   69,20230918.0905/
   69,20230918.0910/
   69,20230918.0915/
   69,20230918.0920/
   69,20230918.0925/
   70,20230918.0930/
   70,20230918.0935/
   70,20230918.0940/
   71,20230918.0945/
   71,20230918.0950/
   71,20230918.0955/
   71,20230918.1000/
   72,20230918.1005/
   72,20230918.1010/
   72,20230918.1015/
   73,20230918.1020/
   73,20230918.1025/
   73,20230918.1030/
   73,20230918.1035/
   74,20230918.1040/
   74,20230918.1045/
   74,20230918.1050/
   74,20230918.1055/
   75,20230918.1100/
   75,20230918.1105/
   75,20230918.1110/
   76,20230918.1115/
   76,20230918.1120/
   77,20230918.1125/
   77,20230918.1130/
   77,20230918.1135/
   77,20230918.1140/
   77,20230918.1145/
   77,20230918.1150/
   77,20230918.1155/
   77,20230918.1200/
   77,20230918.1205/
   78,20230918.1210/
   78,20230918.1215/
   78,20230918.1220/
   79,20230918.1225/
   79,20230918.1230/
   79,20230918.1235/
   79,20230918.1240/
   79,20230918.1245/
   79,20230918.1250/
   79,20230918.1255/
   79,20230918.1300/
   79,20230918.1305/
   79,20230918.1310/
   80,20230918.1315/
   79,20230918.1320/
   79,20230918.1325/
   79,20230918.1330/
   79,20230918.1335/
   79,20230918.1340/
   78,20230918.1345/
   78,20230918.1350/
   78,20230918.1355/
   78,20230918.1400/
   78,20230918.1405/
   78,20230918.1410/
   78,20230918.1415/
   78,20230918.1420/
   77,20230918.1425/
   77,20230918.1430/
   77,20230918.1435/
   76,20230918.1440/
   76,20230918.1445/
   76,20230918.1450/
   76,20230918.1455/
   76,20230918.1500/
   76,20230918.1505/
   76,20230918.1510/
   75,20230918.1515/
   75,20230918.1520/
   74,20230918.1525/
   74,20230918.1530/
   74,20230918.1535/
   74,20230918.1540/
   73,20230918.1545/
   72,20230918.1550/
   72,20230918.1555/
   72,20230918.1600/
   71,20230918.1605/
   71,20230918.1610/
   71,20230918.1615/
   70,20230918.1620/
   70,20230918.1625/
   70,20230918.1630/
   70,20230918.1635/
   69,20230918.1640/
   69,20230918.1645/
   69,20230918.1650/
   68,20230918.1655/
   68,20230918.1700/
   68,20230918.1705/
   68,20230918.1710/
   68,20230918.1715/
   67,20230918.1720/
   67,20230918.1725/
   67,20230918.1730/
   67,20230918.1735/
   67,20230918.1740/
   67,20230918.1745/
   67,20230918.1750/
   66,20230918.1755/
   66,20230918.1800/
   66,20230918.1805/
   66,20230918.1810/
   66,20230918.1815/
   66,20230918.1820/
   66,20230918.1825/
   66,20230918.1830/
   66,20230918.1835/
   67,20230918.1840/
   67,20230918.1845/
   67,20230918.1850/
   67,20230918.1855/
   67,20230918.1900/
   67,20230918.1905/
   67,20230918.1910/
   68,20230918.1915/
   68,20230918.1920/
   69,20230918.1925/
   69,20230918.1930/
   70,20230918.1935/
   71,20230918.1940/
   71,20230918.1945/
   72,20230918.1950/
   72,20230918.1955/
   73,20230918.2000/
   73,20230918.2005/
   74,20230918.2010/
   75,20230918.2015/
   75,20230918.2020/
   76,20230918.2025/
   76,20230918.2030/
   77,20230918.2035/
   77,20230918.2040/
   77,20230918.2045/
   78,20230918.2050/
   78,20230918.2055/
   79,20230918.2100/
   79,20230918.2105/
   79,20230918.2110/
   80,20230918.2115/
   80,20230918.2120/
   81,20230918.2125/
   81,20230918.2130/
   82,20230918.2135/
   82,20230918.2140/
   83,20230918.2145/
   83,20230918.2150/
   84,20230918.2155/
   84,20230918.2200/
   84,20230918.2205/
   85,20230918.2210/
   85,20230918.2215/
   85,20230918.2220/
   85,20230918.2225/
   86,20230918.2230/
   86,20230918.2235/
   86,20230918.2240/
   87,20230918.2245/
   88,20230918.2250/
   88,20230918.2255/
   89,20230918.2300/
   89,20230918.2305/
   90,20230918.2310/
   90,20230918.2315/
   90,20230918.2320/
   90,20230918.2325/
   91,20230918.2330/
   91,20230918.2335/
   92,20230918.2340/
   92,20230918.2345/
   93,20230918.2350/
   93,20230918.2355/
   93,20230919.0000/
   94,20230919.0005/
   94,20230919.0010/
   94,20230919.0015/
   94,20230919.0020/
   94,20230919.0025/
   94,20230919.0030/
   95,20230919.0035/
   95,20230919.0040/
   95,20230919.0045/
   95,20230919.0050/
   95,20230919.0055/
   95,20230919.0100/
   95,20230919.0105/
   94,20230919.0110/
   94,20230919.0115/
   94,20230919.0120/
   94,20230919.0125/
   94,20230919.0130/
   94,20230919.0135/
   94,20230919.0140/
   93,20230919.0145/
   93,20230919.0150/
   92,20230919.0155/
   92,20230919.0200/
   92,20230919.0205/
   92,20230919.0210/
   91,20230919.0215/
   91,20230919.0220/
   91,20230919.0225/
   91,20230919.0230/
   91,20230919.0235/
   90,20230919.0240/
   90,20230919.0245/
   90,20230919.0250/
   89,20230919.0255/
   89,20230919.0300/
   88,20230919.0305/
   88,20230919.0310/
   87,20230919.0315/
   87,20230919.0320/
   86,20230919.0325/
   86,20230919.0330/
   85,20230919.0335/
   84,20230919.0340/
   84,20230919.0345/
   84,20230919.0350/
   83,20230919.0355/
   83,20230919.0400/
   83,20230919.0405/
   83,20230919.0410/
   82,20230919.0415/
   81,20230919.0420/
   80,20230919.0425/
   80,20230919.0430/
   79,20230919.0435/
   79,20230919.0440/
   78,20230919.0445/
   78,20230919.0450/
   78,20230919.0455/
   77,20230919.0500/
   77,20230919.0505/
   77,20230919.0510/
   77,20230919.0515/
   76,20230919.0520/
   76,20230919.0525/
   75,20230919.0530/
   75,20230919.0535/
   75,20230919.0540/
   74,20230919.0545/
   74,20230919.0550/
   73,20230919.0555/
   73,20230919.0600/
   72,20230919.0605/
   71,20230919.0610/
   71,20230919.0615/
   71,20230919.0620/
   70,20230919.0625/
   70,20230919.0630/
   70,20230919.0635/
   69,20230919.0640/
   69,20230919.0645/
   69,20230919.0650/
   68,20230919.0655/
   68,20230919.0700/
   67,20230919.0705/
   67,20230919.0710/
   67,20230919.0715/
   67,20230919.0720/
   67,20230919.0725/
   66,20230919.0730/
   66,20230919.0735/
   66,20230919.0740/
   66,20230919.0745/
   66,20230919.0750/
   66,20230919.0755/
   65,20230919.0800/
   65,20230919.0805/
   64,20230919.0810/
   64,20230919.0815/
   64,20230919.0820/
   64,20230919.0825/
   64,20230919.0830/
   64,20230919.0835/
   64,20230919.0840/
   64,20230919.0845/
   64,20230919.0850/
   64,20230919.0855/
   64,20230919.0900/
   64,20230919.0905/
   63,20230919.0910/
   63,20230919.0915/
   63,20230919.0920/
   63,20230919.0925/
   63,20230919.0930/
   63,20230919.0935/
   64,20230919.0940/
   64,20230919.0945/
   64,20230919.0950/
   64,20230919.0955/
   64,20230919.1000/
   64,20230919.1005/
   63,20230919.1010/
   63,20230919.1015/
   64,20230919.1020/
   64,20230919.1025/
   64,20230919.1030/
   64,20230919.1035/
   65,20230919.1040/
   65,20230919.1045/
   65,20230919.1050/
   65,20230919.1055/
   65,20230919.1100/
   65,20230919.1105/
   66,20230919.1110/
   66,20230919.1115/
   67,20230919.1120/
   67,20230919.1125/
   67,20230919.1130/
   67,20230919.1135/
   67,20230919.1140/
   67,20230919.1145/
   67,20230919.1150/
   67,20230919.1155/
   67,20230919.1200/
   68,20230919.1205/
   68,20230919.1210/
   68,20230919.1215/
   68,20230919.1220/
   68,20230919.1225/
   68,20230919.1230/
   69,20230919.1235/
   69,20230919.1240/
   68,20230919.1245/
   68,20230919.1250/
   69,20230919.1255/
   69,20230919.1300/
   69,20230919.1305/
   69,20230919.1310/
   69,20230919.1315/
   69,20230919.1320/
   69,20230919.1325/
   69,20230919.1330/
   69,20230919.1335/
   69,20230919.1340/
   69,20230919.1345/
   69,20230919.1350/
   69,20230919.1355/
   69,20230919.1400/
   69,20230919.1405/
   70,20230919.1410/
   70,20230919.1415/
   70,20230919.1420/
   69,20230919.1425/
   70,20230919.1430/
   69,20230919.1435/
   70,20230919.1440/
   70,20230919.1445/
   69,20230919.1450/
   69,20230919.1455/
   69,20230919.1500/
   69,20230919.1505/
   68,20230919.1510/
   68,20230919.1515/
   68,20230919.1520/
   68,20230919.1525/
   67,20230919.1530/
   67,20230919.1535/
   67,20230919.1540/
   66,20230919.1545/
   66,20230919.1550/
   66,20230919.1555/
